player_id,team_id,league_id,position,role,is_major,no_trade,last_year_team_option,last_year_player_option,last_year_vesting_option,next_last_year_team_option,next_last_year_player_option,next_last_year_vesting_option,contract_team_id,contract_league_id,season_year,salary0,salary1,salary2,salary3,salary4,salary5,salary6,salary7,salary8,salary9,years,current_year,minimum_pa,minimum_pa_bonus,minimum_ip,minimum_ip_bonus,mvp_bonus,cyyoung_bonus,allstar_bonus,next_last_year_option_buyout,last_year_option_buyout,opt_out,opt_out_relegation,retained
8340,4,100,1,11,1,0,0,0,0,0,0,0,4,100,2012,5000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8377,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8433,20,100,1,12,1,0,0,0,0,0,0,0,20,100,2010,4250000,5250000,5500000,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
8461,21,100,1,12,1,0,1,0,0,0,0,0,21,100,2012,650000,2350000,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,350000,0,0,0
8550,54,102,1,12,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8694,8,100,1,11,1,0,0,0,0,0,0,0,8,100,2012,3000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8721,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8814,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8815,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8832,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9055,15,100,6,0,1,0,0,0,0,0,0,0,15,100,2012,1500000,1500000,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9450,59,102,7,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9498,54,102,2,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9557,34,101,1,13,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9583,45,101,1,11,1,0,0,0,0,0,0,0,11,100,2012,1000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9667,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9670,12,100,2,0,1,0,1,0,0,0,0,0,12,100,2012,1500000,1800000,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,300000,0,0,0
9900,28,100,1,12,1,0,0,0,0,0,0,0,28,100,2012,1000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9918,32,101,1,11,1,0,0,0,0,0,0,0,19,1,2012,1100000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9978,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10091,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10122,13,100,1,13,1,0,1,0,0,0,0,0,13,100,2012,7000000,7000000,9000000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,750000,0,0,0
10276,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10475,3,100,1,12,1,0,0,0,0,0,0,0,3,100,2011,1500000,2500000,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10496,14,100,1,12,1,0,1,0,0,0,0,0,14,100,2012,4000000,3000000,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,500000,0,0,0
10532,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10552,2,100,3,0,1,1,0,0,0,0,0,0,2,100,2012,14575000,21000000,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10556,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10559,33,101,1,12,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10590,0,0,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10591,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10610,15,100,3,0,1,0,0,0,0,0,0,0,15,100,2012,1000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10649,56,102,1,13,1,0,0,0,0,0,0,0,2,100,2012,1500000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10705,0,0,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10774,37,101,8,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,8,100,1,11,1,0,0,0,0,0,0,0,8,100,2011,8000000,8500000,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10864,12,100,3,0,1,0,0,0,0,0,0,0,12,100,2012,7250000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10884,0,0,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10990,0,0,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11079,53,102,7,0,1,0,0,0,0,0,0,0,25,100,2012,800000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11086,3,100,2,0,1,0,0,0,0,0,0,0,3,100,2011,2000000,6000000,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
11101,53,102,1,11,1,0,0,0,0,0,0,0,25,100,2012,1500000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11155,53,102,7,0,1,0,0,0,0,0,0,0,25,1,2012,750000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11164,25,100,5,0,1,0,1,0,0,0,0,0,25,100,2010,5000000,5250000,6250000,5500000,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1000000,3,0,0
11323,7,100,3,0,1,1,0,0,0,0,0,0,7,100,2012,12000000,16000000,23000000,24000000,25000000,26000000,27000000,28000000,29000000,30000000,10,0,0,0,0,0,0,0,0,0,0,0,0,0
11331,2,100,4,0,1,0,0,0,0,0,0,0,2,100,2012,1500000,1500000,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11439,23,100,5,0,1,0,1,0,0,0,0,0,23,100,2012,6000000,10000000,16000000,14000000,16000000,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4000000,0,0,0
11442,43,101,7,0,1,0,0,0,0,0,0,0,10,1,2012,500000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11447,0,0,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11471,41,101,5,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11500,0,0,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11525,35,101,1,11,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11624,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11647,55,102,1,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11674,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11768,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11769,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11806,21,100,7,0,1,0,1,0,0,0,0,0,21,100,2012,4000000,4000000,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,500000,0,0,0
11809,9,100,1,13,1,0,0,0,0,0,0,0,9,100,2011,15000000,15000000,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
11810,56,102,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11812,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11834,1,100,4,0,1,1,0,0,0,0,0,0,1,100,2010,10000000,10000000,10000000,10000000,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
11914,9,100,5,0,1,1,0,0,0,0,0,0,9,100,2008,28000000,33000000,33000000,32000000,30000000,29000000,26000000,22000000,21000000,21000000,10,4,0,0,0,0,0,0,0,0,0,0,0,0
11925,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11979,18,100,5,0,1,1,0,0,0,0,0,0,18,100,2012,6500000,6500000,8500000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
11984,25,100,6,0,1,0,0,0,1,0,0,0,25,100,2012,11000000,11000000,11000000,11000000,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
11997,29,100,1,12,1,0,0,0,0,0,0,0,29,100,2012,750000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12077,38,101,8,0,1,0,0,0,0,0,0,0,22,100,2012,480000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12185,9,100,1,11,1,1,1,0,0,0,0,0,9,100,2012,23000000,23000000,23000000,23000000,25000000,25000000,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5000000,0,0,0
12278,24,100,1,11,1,0,1,0,0,0,0,0,24,100,2008,19000000,20000000,21000000,22500000,24000000,25500000,25000000,0,0,0,7,4,0,0,0,0,0,0,0,0,5500000,0,0,0
12440,25,100,2,0,1,0,0,0,0,0,0,0,25,100,2012,800000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12605,0,0,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12709,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12834,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13155,17,100,7,0,1,1,0,0,0,0,0,0,17,100,2007,10000000,14000000,17000000,19000000,19000000,19000000,19000000,19000000,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0
13628,97,106,1,11,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13651,11,100,9,0,1,0,0,0,0,0,0,0,11,100,2008,18000000,18000000,18000000,18000000,18000000,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0
13749,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13815,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13879,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13915,25,100,3,0,1,0,0,0,0,0,0,0,25,100,2012,1250000,10000000,10000000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
14032,54,102,1,11,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14054,13,100,2,0,1,0,0,0,0,0,0,0,13,100,2011,3000000,3250000,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
14238,21,100,5,0,1,0,0,0,0,0,0,0,21,100,2011,5000000,8000000,8000000,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
14248,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14256,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14313,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14333,0,0,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14402,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14403,35,101,5,0,1,0,0,0,0,0,0,0,14,100,2012,750000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14405,28,100,1,11,1,0,1,0,0,0,0,0,28,100,2012,3000000,5000000,6500000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,300000,0,0,0
14575,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14742,0,0,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14745,7,100,7,0,1,1,0,0,0,0,0,0,7,100,2008,10500000,11500000,18000000,23000000,21000000,21000000,21000000,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0
14781,29,100,1,11,1,1,1,0,0,0,0,0,29,100,2011,8000000,8500000,8500000,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1000000,2,0,0
14804,49,102,1,13,1,0,0,0,0,0,0,0,4,100,2012,900000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14984,44,101,1,12,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15080,16,100,6,0,1,0,0,0,0,0,0,0,16,100,2012,1000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15151,58,102,8,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15189,23,100,1,12,1,0,1,0,0,0,0,0,23,100,2010,9250000,9500000,9500000,10000000,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1500000,0,0,0
15222,17,100,1,12,1,0,1,0,0,0,0,0,17,100,2012,3000000,3000000,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
15251,35,101,3,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15288,31,101,1,12,1,0,0,0,0,0,0,0,21,100,2012,900000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15328,0,0,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15396,13,100,5,0,1,1,0,0,0,0,0,0,13,100,2009,16000000,16000000,16000000,16000000,16000000,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
15426,22,100,1,11,1,0,0,0,0,0,0,0,22,100,2012,2550000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15472,28,100,1,11,1,1,1,0,0,0,0,0,28,100,2007,10000000,14500000,18500000,18500000,18500000,19000000,20000000,18000000,0,0,8,5,0,0,0,0,0,0,0,0,7000000,0,0,0
15486,26,100,1,11,1,0,0,0,0,0,0,0,26,100,2012,4500000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15493,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15494,9,100,1,12,1,0,0,0,0,0,0,0,9,100,2011,10000000,11000000,14000000,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0
15497,12,100,1,13,1,0,1,0,0,0,0,0,12,100,2012,1750000,2500000,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,250000,0,0,0
15498,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15499,5,100,4,0,1,0,0,0,0,0,0,0,5,100,2012,2100000,2100000,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
15500,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15506,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15508,11,100,2,0,1,0,1,0,0,0,0,0,11,100,2011,2750000,3500000,3000000,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,750000,0,0,0
15510,0,0,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15513,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15518,34,101,4,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15519,45,101,1,12,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15520,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15523,32,101,2,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15524,9,100,1,12,1,0,1,0,0,0,0,0,9,100,2011,3750000,4000000,4500000,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,250000,0,0,0
15525,24,100,8,0,1,0,0,0,0,0,0,0,24,100,2012,2700000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15530,57,102,5,0,1,0,0,0,0,0,0,0,8,100,2012,525000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15533,30,100,7,0,1,1,0,0,0,0,0,0,30,100,2011,12000000,15000000,16000000,20000000,21000000,21000000,21000000,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
15535,24,100,1,12,1,0,0,0,0,0,0,0,24,100,2012,3500000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15538,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15539,15,100,6,0,1,0,0,0,0,0,0,0,15,100,2012,1900000,1900000,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,900000,0,0,0
15541,16,100,7,0,1,0,0,0,0,0,0,0,16,100,2011,1350000,1500000,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
15546,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15552,38,101,7,0,1,0,0,0,0,0,0,0,22,100,2012,600000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15553,41,101,7,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15554,39,101,4,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15555,18,100,4,0,1,0,0,0,0,0,0,0,18,100,2008,3500000,4750000,6750000,11000000,12000000,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0
15557,18,100,7,0,1,0,1,0,0,0,0,0,18,100,2012,2000000,5000000,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,500000,1,0,0
15558,17,100,8,0,1,0,0,0,0,0,0,0,17,100,2010,3000000,5500000,6500000,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,750000,0,0,0
15559,20,100,1,11,1,0,1,0,0,0,0,0,20,100,2011,9000000,11000000,10000000,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3000000,0,0,0
15563,3,100,1,11,1,0,1,0,0,0,0,0,3,100,2010,15000000,16000000,17000000,22000000,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,4000000,0,0,0
15565,27,100,4,0,1,0,1,0,0,0,0,0,27,100,2011,4000000,5500000,8000000,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2000000,0,0,0
15568,28,100,1,12,1,0,0,0,0,0,0,0,28,100,2010,4500000,4500000,5000000,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
15571,13,100,1,11,1,0,0,0,0,0,0,0,13,100,2010,1750000,3000000,3250000,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,950000,0,0,0
15575,21,100,4,0,1,0,1,0,0,0,0,0,21,100,2012,2500000,5250000,5750000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1000000,0,0,0
15584,30,100,1,12,1,0,0,0,0,0,0,0,30,100,2012,1000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15589,44,101,3,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15594,25,100,7,0,1,0,1,0,0,0,0,0,25,100,2011,3500000,4000000,4000000,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,500000,0,0,0
15598,21,100,1,11,1,0,1,0,0,0,0,0,21,100,2012,3000000,7000000,7500000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2000000,2,0,0
15604,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15609,2,100,1,11,1,0,0,0,0,0,0,0,2,100,2010,21500000,15250000,15250000,15250000,15250000,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
15611,16,100,2,0,1,0,0,0,0,0,0,0,16,100,2011,1625000,1625000,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
15625,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15626,4,100,3,0,1,0,0,0,0,0,0,0,4,100,2009,11500000,11500000,13000000,13000000,13000000,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
15627,56,102,1,13,1,0,0,0,0,0,0,0,2,100,2012,1500000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15629,10,100,8,0,1,0,1,0,0,0,0,0,10,100,2012,6000000,7000000,7500000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1000000,0,0,0
15630,11,100,7,0,1,0,0,0,1,0,0,0,11,100,2010,10000000,9000000,9000000,8000000,9000000,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
15631,31,101,2,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15639,28,100,4,0,1,0,0,0,0,0,0,0,28,100,2012,6000000,4200000,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,800000,0,0,0
15650,78,104,1,11,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15652,108,107,1,11,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15655,74,104,1,11,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15656,8,100,4,0,1,0,1,0,0,0,0,0,8,100,2012,2750000,3750000,2000000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,250000,0,0,0
15657,52,102,1,12,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
