park_id,dimensions_x,dimensions_y,batter_left_x,batter_left_y,batter_right_x,batter_right_y,bases_x0,bases_x1,bases_x2,bases_y0,bases_y1,bases_y2,positions_x0,positions_x1,positions_x2,positions_x3,positions_x4,positions_x5,positions_x6,positions_x7,positions_x8,positions_x9,positions_y0,positions_y1,positions_y2,positions_y3,positions_y4,positions_y5,positions_y6,positions_y7,positions_y8,positions_y9,avg,avg_l,avg_r,d,t,hr,hr_r,hr_l,temperature0,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8,temperature9,temperature10,temperature11,rain0,rain1,rain2,rain3,rain4,rain5,rain6,rain7,rain8,rain9,rain10,rain11,wind,wind_direction,distances0,distances1,distances2,distances3,distances4,distances5,distances6,wall_heights0,wall_heights1,wall_heights2,wall_heights3,wall_heights4,wall_heights5,wall_heights6,name,picture,picture_night,nation_id,capacity,type,foul_ground,turf,gender,relative_path_3d_model,file_name_3d_model,home_team_dugout_is_at_first_base
227,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0247,1.0249,1.0246,1.1798,1.2168,0.9091,0.9305,0.8696,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,2,313,344,400,424,399,354,326,10,10,10,14,14,18,18,"Jammers Park","default_grass.jpg","default_grass.jpg",0,43800,0,0,0,0,"","",1
228,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9922,0.9818,0.9979,1.0583,1.0913,1.0165,0.9931,1.0601,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,4,324,345,399,410,376,338,318,10,10,10,15,10,10,10,"Coal Miners Field","default_grass.jpg","default_grass.jpg",0,48800,2,0,0,0,"","",1
229,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0198,1.0114,1.0244,1.1253,1.1703,0.9606,0.9409,0.9974,29,35,43,50,59,69,77,76,65,53,40,30,3,3,3,3,3,2,2,2,2,2,3,3,9,1,323,354,405,416,390,343,319,7,7,7,7,7,7,7,"Pump Jacks Field","default_grass.jpg","default_grass.jpg",0,44200,0,0,0,0,"","",1
230,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0044,0.9969,1.0084,1.0733,1.1148,1.0107,0.9890,1.0510,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,2,325,350,397,415,385,339,316,7,7,7,7,7,7,7,"Sun Dogs Park","default_grass.jpg","default_grass.jpg",0,53800,2,0,0,0,"","",1
231,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0145,0.9975,1.0236,1.1178,1.1573,0.9431,0.8799,1.0607,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,7,332,358,408,420,376,332,312,17,17,9,9,9,6,6,"Scottsdale Grounds","default_grass.jpg","default_grass.jpg",0,48800,0,0,0,0,"","",1
232,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9441,0.9409,0.9459,0.8708,0.8868,1.1863,1.1701,1.2166,61,63,67,72,77,81,82,83,81,75,69,63,2,3,3,3,3,5,5,6,5,3,3,2,9,3,312,336,376,405,368,325,310,10,10,10,10,10,10,10,"Devil Dogs Field","default_grass.jpg","default_grass.jpg",0,38900,2,0,0,0,"","",1
233,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9785,0.9798,0.9779,1.0173,1.0493,1.0851,1.1056,1.0472,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,3,312,334,385,410,387,341,323,7,7,7,7,11,15,15,"American Family Field","default_grass.jpg","default_grass.jpg",0,44200,0,0,0,0,"","",1
234,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9446,0.9407,0.9466,0.8718,0.8853,1.1745,1.1511,1.2181,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,3,315,338,378,400,369,325,306,10,10,10,16,10,10,10,"Fenway Park","default_grass.jpg","default_grass.jpg",0,49200,0,0,0,0,"","",1
235,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9834,0.9815,0.9844,0.9713,1.0038,1.0922,1.0782,1.1182,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,0,312,343,390,415,384,334,307,7,7,7,7,7,7,7,"Rascals Grounds","default_grass.jpg","default_grass.jpg",0,58500,0,0,0,0,"","",1
236,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9577,0.9550,0.9591,0.9058,0.9228,1.1458,1.1311,1.1731,24,26,34,45,56,65,70,68,60,50,40,29,4,4,4,4,4,4,3,3,3,3,4,4,10,1,312,338,381,408,372,331,308,10,10,10,10,10,10,10,"LoadDepot Park","default_grass.jpg","default_grass.jpg",0,49200,2,0,0,0,"","",1
237,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9696,0.9649,0.9721,0.9483,0.9723,1.1045,1.0848,1.1413,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,6,313,343,387,409,376,330,310,9,9,9,15,9,9,9,"Prospects Grove","default_turf.jpg","default_turf.jpg",0,43800,0,0,1,0,"","",1
238,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9679,0.9541,0.9754,0.9223,0.9398,1.1073,1.0447,1.2236,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,5,321,349,394,410,361,324,300,15,15,11,7,7,7,7,"Gilbert Stadium","default_grass.jpg","default_grass.jpg",0,49200,0,0,0,0,"","",1
239,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9795,0.9793,0.9796,1.0333,1.0608,1.0644,1.0810,1.0337,44,49,57,65,73,81,85,84,78,67,55,47,3,3,3,3,3,3,3,2,3,2,3,2,11,6,319,336,382,410,383,344,324,7,7,10,10,10,18,18,"97s Field","default_turf.jpg","default_turf.jpg",0,43500,0,0,1,0,"","",1
240,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9814,0.9753,0.9846,0.9933,1.0198,1.0718,1.0533,1.1063,40,43,51,59,67,75,79,77,71,60,51,43,3,3,3,3,3,3,3,4,3,3,3,3,8,2,317,345,392,408,378,336,313,9,9,9,9,9,9,9,"Raleigh Stadium","default_grass.jpg","default_grass.jpg",0,39200,2,0,0,0,"","",1
241,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9479,0.9371,0.9536,0.8663,0.8823,1.1710,1.1112,1.2821,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,0,319,345,384,405,362,315,300,15,15,11,7,7,7,7,"Millionaires Stadium","default_grass.jpg","default_grass.jpg",0,44200,2,0,0,0,"","",1
242,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0162,0.9978,1.0262,1.1188,1.1503,0.9260,0.8550,1.0579,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,3,333,361,411,418,374,333,307,18,18,10,10,10,10,10,"Paints Grove","default_grass.jpg","default_grass.jpg",0,38500,0,0,0,0,"","",1
243,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0010,0.9934,1.0051,1.0873,1.1278,1.0032,0.9838,1.0393,16,19,26,36,47,55,58,56,48,34,22,18,3,3,3,3,3,3,3,4,5,4,3,3,7,2,325,348,396,414,385,337,320,9,9,9,9,9,9,9,"Mad Dogs Stadium","default_grass.jpg","default_grass.jpg",0,48500,0,0,0,0,"","",1
244,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9777,0.9738,0.9799,0.9718,0.9958,1.0826,1.0636,1.1181,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,343,390,412,379,333,308,10,10,10,10,10,10,10,"Spinners Park","default_turf.jpg","default_turf.jpg",0,54100,1,0,1,0,"","",1
245,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9387,0.9351,0.9406,0.8483,0.8618,1.2077,1.1878,1.2448,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,5,314,338,374,399,367,324,309,9,9,9,9,9,9,9,"Pride Grove","default_grass.jpg","default_grass.jpg",0,48500,0,0,0,0,"","",1
246,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9372,0.9354,0.9381,0.8528,0.8618,1.1940,1.1757,1.2282,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,0,313,334,372,404,367,324,306,12,12,12,12,12,12,12,"Huskies Field","default_grass.jpg","default_grass.jpg",0,54100,0,0,0,0,"","",1
247,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9486,0.9458,0.9501,0.8768,0.8968,1.1773,1.1633,1.2033,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,1,311,334,379,408,369,327,308,9,9,9,14,9,9,9,"Loons Grove","default_grass.jpg","default_grass.jpg",0,53500,0,0,0,0,"","",1
248,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9869,0.9735,0.9941,1.0303,1.0553,1.0096,0.9456,1.1285,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,355,397,414,374,321,307,18,18,14,15,10,10,10,"Pantego Fields","default_turf.jpg","default_turf.jpg",0,59100,1,0,1,0,"","",1
249,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9047,0.9068,0.9036,0.6923,0.6933,1.3419,1.3267,1.3702,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,4,305,331,360,393,361,318,298,7,7,7,7,7,7,7,"Red Barons Stadium","default_grass.jpg","default_grass.jpg",0,49200,0,0,0,0,"","",1
250,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9791,0.9735,0.9821,1.0038,1.0263,1.0500,1.0287,1.0897,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,2,316,345,389,412,378,332,313,12,12,12,16,12,12,12,"Volcanoes Grounds","default_grass.jpg","default_grass.jpg",0,54100,0,0,0,0,"","",1
251,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0542,1.0514,1.0556,1.2728,1.3198,0.8313,0.8517,0.7934,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,0,320,355,409,426,406,362,331,6,6,7,9,13,17,17,"Fire Dogs Park","default_grass.jpg","default_grass.jpg",0,48500,0,0,0,0,"","",1
252,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0342,1.0217,1.0409,1.2168,1.2633,0.8734,0.8445,0.9270,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,353,414,421,390,344,321,12,12,12,12,12,12,12,"Green Jacketsdome","default_turf.jpg","default_turf.jpg",0,58800,1,0,1,0,"","",1
253,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9799,0.9744,0.9829,0.9873,1.0133,1.0766,1.0561,1.1146,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,345,391,407,379,335,311,9,9,9,9,9,9,9,"Valiants Stadium","default_turf.jpg","default_turf.jpg",0,53500,1,0,1,0,"","",1
254,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0228,1.0137,1.0276,1.1453,1.1918,0.9409,0.9178,0.9838,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,1,324,350,409,420,390,342,316,9,9,9,9,9,9,9,"Storm Park","default_turf.jpg","default_turf.jpg",0,58500,2,0,1,0,"","",1
255,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9664,0.9656,0.9669,0.9333,0.9533,1.1241,1.1138,1.1433,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,0,312,341,383,405,380,334,309,9,9,9,9,9,9,9,"Northmen Stadium","default_grass.jpg","default_grass.jpg",0,58800,0,0,0,0,"","",1
256,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9775,0.9718,0.9806,0.9683,0.9988,1.1021,1.0862,1.1317,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,6,316,343,390,410,376,335,313,7,7,7,7,7,7,7,"Arsenaldome","default_grass.jpg","default_grass.jpg",0,48800,2,0,0,0,"","",1
257,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9802,0.9757,0.9826,0.9803,1.0143,1.0938,1.0767,1.1257,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,343,386,415,378,334,312,7,7,7,7,7,7,7,"Mustangs Field","default_turf.jpg","default_turf.jpg",0,38900,1,0,1,0,"","",1
258,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9468,0.9346,0.9534,0.8683,0.8853,1.1750,1.1147,1.2871,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,2,321,341,389,401,360,317,299,15,15,11,7,7,7,7,"Flames Park","default_grass.jpg","default_grass.jpg",0,58500,0,0,0,0,"","",1
259,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9780,0.9783,0.9779,1.0113,1.0348,1.0746,1.0932,1.0403,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,3,310,336,386,408,383,345,323,9,9,9,9,9,17,17,"Spinners Park","default_grass.jpg","default_grass.jpg",0,49200,0,0,0,0,"","",1
260,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9642,0.9600,0.9664,0.9303,0.9563,1.1413,1.1272,1.1677,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,6,318,341,382,405,374,333,313,7,7,7,7,7,7,7,"Cedarhurst Grounds","default_grass.jpg","default_grass.jpg",0,48800,0,0,0,0,"","",1
261,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9855,0.9774,0.9899,1.0093,1.0418,1.0599,1.0368,1.1028,40,45,53,61,70,78,82,81,74,63,52,43,3,3,3,3,3,3,3,3,3,3,3,3,8,2,317,346,393,416,376,332,315,9,9,9,9,9,9,9,"Dolphins Grove","default_grass.jpg","default_grass.jpg",0,48500,0,0,0,0,"","",1
262,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9754,0.9802,0.9729,1.0013,1.0253,1.0786,1.1045,1.0307,17,23,34,46,58,67,72,69,61,49,36,23,3,3,4,4,4,4,3,3,3,3,3,3,10,7,310,336,377,412,388,343,321,7,7,8,16,10,18,18,"Rivermen Stadium","default_grass.jpg","default_grass.jpg",0,39200,0,0,0,0,"","",1
263,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9785,0.9739,0.9809,0.9983,1.0188,1.0507,1.0287,1.0917,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,346,388,410,380,332,311,12,12,12,17,12,12,12,"T-Mobile Park","default_turf.jpg","default_turf.jpg",0,44200,1,0,1,0,"","",1
264,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9753,0.9691,0.9786,0.9773,1.0033,1.0887,1.0688,1.1258,22,28,39,51,62,73,78,75,66,54,38,27,2,2,3,3,3,3,3,3,3,2,3,2,10,0,317,346,387,409,376,332,315,9,9,9,9,9,9,9,"Golden Hawks Field","default_grass.jpg","default_grass.jpg",0,53800,0,0,0,0,"","",1
265,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9827,0.9845,0.9817,1.0323,1.0588,1.0572,1.0784,1.0180,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,335,385,413,387,344,322,9,9,9,9,13,17,17,"Red Flash Grove","default_turf.jpg","default_turf.jpg",0,43500,1,0,1,0,"","",1
266,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0150,1.0135,1.0159,1.1638,1.1978,0.9284,0.9431,0.9012,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,3,313,343,398,423,395,347,327,12,12,12,12,16,20,20,"Ballpark of Gosnell","default_turf.jpg","default_turf.jpg",0,43500,2,0,1,0,"","",1
267,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9447,0.9428,0.9456,0.8528,0.8763,1.2085,1.1959,1.2319,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,336,374,405,370,326,309,6,6,6,12,6,6,6,"Ballpark of Moreno Valley","default_turf.jpg","default_turf.jpg",0,49200,1,0,1,0,"","",1
268,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9739,0.9685,0.9769,0.9758,0.9983,1.0860,1.0656,1.1241,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,1,319,344,387,407,376,334,312,10,10,10,10,10,10,10,"Cypress Grounds","default_grass.jpg","default_grass.jpg",0,49200,2,0,0,0,"","",1
269,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9468,0.9336,0.9539,0.8693,0.8823,1.1591,1.0892,1.2890,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,347,386,403,359,313,299,18,18,10,10,9,7,7,"Invaders Grove","default_turf.jpg","default_turf.jpg",0,54100,1,0,1,0,"","",1
270,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0162,1.0085,1.0204,1.1083,1.1518,0.9738,0.9527,1.0132,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,354,403,416,390,341,317,7,7,7,7,7,7,7,"Ballpark of Guerneville","default_turf.jpg","default_turf.jpg",0,58500,1,0,1,0,"","",1
271,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0162,1.0080,1.0206,1.1093,1.1543,0.9762,0.9572,1.0117,47,51,58,64,72,79,82,81,76,65,56,49,3,3,3,3,3,4,4,5,3,2,3,3,7,7,321,351,406,416,389,342,317,7,7,7,7,7,7,7,"Stingrays Field","default_grass.jpg","default_grass.jpg",0,49200,0,0,0,0,"","",1
272,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9415,0.9407,0.9419,0.8533,0.8708,1.1999,1.1863,1.2253,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,7,313,334,371,408,369,325,307,9,9,9,13,9,9,9,"Catfish Grounds","default_turf.jpg","default_turf.jpg",0,54100,0,0,1,0,"","",1
273,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9818,0.9753,0.9854,0.9993,1.0288,1.0723,1.0548,1.1048,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,0,317,342,395,408,378,336,313,9,9,9,9,9,9,9,"Gold Sox Park","default_grass.jpg","default_grass.jpg",0,59100,2,0,0,0,"","",1
274,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9708,0.9688,0.9719,0.9423,0.9653,1.1121,1.0983,1.1378,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,4,313,342,382,414,377,333,309,9,9,9,9,9,9,9,"Tyrants Grounds","default_grass.jpg","default_grass.jpg",0,49200,0,0,0,0,"","",1
275,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9782,0.9717,0.9816,0.9803,1.0058,1.0737,1.0516,1.1146,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,2,316,346,390,410,376,333,312,9,9,9,15,9,9,9,"Comets Fields","default_grass.jpg","default_grass.jpg",0,53500,0,0,0,0,"","",1
276,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9751,0.9796,0.9726,1.0013,1.0233,1.0831,1.1067,1.0393,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,7,309,334,381,409,389,343,319,9,9,9,9,13,17,17,"Arrows Field","default_grass.jpg","default_grass.jpg",0,44200,0,0,0,0,"","",1
277,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9107,0.9093,0.9114,0.7648,0.7638,1.2686,1.2492,1.3047,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,6,310,330,364,395,359,318,304,12,12,12,18,12,12,12,"Cannoneers Field","default_grass.jpg","default_grass.jpg",0,48500,0,0,0,0,"","",1
278,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9454,0.9428,0.9469,0.8763,0.8923,1.1741,1.1551,1.2096,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,4,315,337,374,406,369,325,308,10,10,10,15,10,10,10,"Honu Park","default_grass.jpg","default_grass.jpg",0,43500,0,0,0,0,"","",1
279,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0215,1.0150,1.0250,0.9220,0.8800,1.0650,1.0650,1.0650,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,1,315,338,379,404,368,325,307,9,9,9,9,9,9,9,"Red Devils Grounds","default_grass.jpg","default_grass.jpg",0,44200,0,0,0,0,"","",1
280,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9945,0.9100,1.0400,1.1680,1.2300,1.0040,1.0600,0.9000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,5,306,335,382,411,386,344,317,6,6,9,9,9,17,17,"Naturals Park","default_turf.jpg","default_turf.jpg",0,53500,0,0,1,0,"","",1
281,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9900,0.9900,0.9900,1.0080,1.0100,0.9870,0.9800,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,0,320,342,394,410,379,335,312,10,10,10,16,10,10,10,"Cevicos Fields","default_grass.jpg","default_grass.jpg",0,38500,0,0,0,0,"","",1
282,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0135,0.8900,1.0800,1.0280,0.9800,1.0040,1.0600,0.9000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,3,312,335,382,414,388,347,321,10,10,10,10,10,18,18,"Stars Field","default_grass.jpg","default_grass.jpg",0,49200,0,0,0,0,"","",1
283,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9795,1.0250,0.9550,1.0640,1.1300,0.9130,0.8850,0.9650,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,6,329,362,413,423,379,329,311,17,17,13,9,9,6,6,"Blue Wings Park","default_grass.jpg","default_grass.jpg",0,43800,2,0,0,0,"","",1
284,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0152,1.0900,0.9750,1.0980,1.2900,1.0023,0.9550,1.0900,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,6,326,351,395,415,366,321,305,18,18,14,10,10,7,7,"Ravens Field","default_turf.jpg","default_turf.jpg",0,49200,0,0,1,0,"","",1
