player_id,team_id,league_id,position,role,fielding_ratings_infield_range,fielding_ratings_infield_arm,fielding_ratings_turn_doubleplay,fielding_ratings_outfield_range,fielding_ratings_outfield_arm,fielding_ratings_catcher_arm,fielding_ratings_catcher_ability,fielding_ratings_infield_error,fielding_ratings_outfield_error,fielding_experience0,fielding_experience1,fielding_experience2,fielding_experience3,fielding_experience4,fielding_experience5,fielding_experience6,fielding_experience7,fielding_experience8,fielding_experience9,fielding_rating_pos1,fielding_rating_pos2,fielding_rating_pos3,fielding_rating_pos4,fielding_rating_pos5,fielding_rating_pos6,fielding_rating_pos7,fielding_rating_pos8,fielding_rating_pos9
203,0,0,8,0,0,0,0,126,84,0,0,0,88,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0
204,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
205,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
206,0,0,7,0,35,25,22,0,0,0,0,35,0,0,0,0,200,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0
207,0,0,6,0,86,134,70,0,0,0,0,84,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0
208,0,0,9,0,86,134,70,0,0,0,0,84,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0
209,0,0,3,0,45,30,26,0,0,0,0,45,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0
210,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
211,0,0,7,0,0,0,0,68,116,0,0,0,92,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,62
212,0,0,6,0,45,30,26,0,0,0,0,45,0,0,0,0,200,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0
213,0,0,2,0,113,103,103,0,0,0,0,106,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,67,0,0,0
214,0,0,5,0,0,0,0,117,73,0,0,0,76,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0
215,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
216,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
217,0,0,7,0,86,134,70,0,0,0,0,84,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0
218,0,0,4,0,0,0,0,117,73,0,0,0,76,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0
219,0,0,3,0,77,123,60,0,0,0,0,73,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0
220,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
221,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
222,0,0,5,0,45,30,26,0,0,0,0,45,0,0,0,0,200,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0
223,0,0,5,0,76,68,122,0,0,0,0,92,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0,0,0,0,0
224,0,0,7,0,113,103,103,0,0,0,0,106,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,67,0,0,0
225,0,0,4,0,0,0,0,61,79,0,0,0,79,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,56,0,0
226,0,0,7,0,124,114,114,0,0,0,0,118,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,86,0,0,0
227,0,0,6,0,77,123,60,0,0,0,0,73,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0
228,0,0,9,0,0,0,0,0,0,85,85,0,0,0,100,200,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
229,0,0,6,0,0,0,0,61,79,0,0,0,79,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,56,0,0
230,0,0,9,0,0,0,0,68,92,0,0,0,92,0,100,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0
231,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
232,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
233,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
234,0,0,7,0,76,68,122,0,0,0,0,92,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
236,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
237,0,0,6,0,0,0,0,0,0,100,100,0,0,0,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
238,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
239,0,0,4,0,67,56,109,0,0,0,0,79,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0,0,0,0,0
240,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
241,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
242,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
243,0,0,3,0,0,0,0,126,84,0,0,0,88,0,100,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0
244,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
245,44,101,9,0,60,54,60,100,100,0,0,60,100,0,0,0,200,0,0,0,181,200,200,0,0,94,0,0,0,99,33,88
246,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
247,0,0,5,0,0,0,0,68,92,0,0,0,92,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0
248,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
249,0,0,3,0,67,56,109,0,0,0,0,79,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0,0,0,0,0
250,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
251,0,0,2,0,0,0,0,0,0,100,100,0,0,0,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
252,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
253,0,0,7,0,45,30,26,0,0,0,0,45,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0
254,0,0,6,0,0,0,0,117,73,0,0,0,76,0,100,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0
255,0,0,8,0,35,25,22,0,0,0,0,35,0,0,0,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0
256,0,0,2,0,0,0,0,0,0,85,85,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
257,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
258,0,0,2,0,0,0,0,61,79,0,0,0,79,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,56,0,0
259,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
260,0,0,5,0,0,0,0,0,0,100,100,0,0,0,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
261,0,0,4,0,0,0,0,68,92,0,0,0,92,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0
262,0,0,2,0,0,0,0,68,92,0,0,0,92,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0
263,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
264,0,0,4,0,0,0,0,0,0,100,100,0,0,0,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
265,0,0,6,0,35,25,22,0,0,0,0,35,0,0,0,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0
266,0,0,4,0,76,68,122,0,0,0,0,92,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0,0,0,0,0
267,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
268,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
269,0,0,7,0,0,0,0,126,84,0,0,0,88,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0
270,0,0,3,0,35,25,22,0,0,0,0,35,0,0,0,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0
271,0,0,3,0,0,0,0,117,73,0,0,0,76,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0
272,0,0,8,0,86,134,70,0,0,0,0,84,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0
273,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
274,0,0,6,0,35,25,22,0,0,0,0,35,0,0,0,0,200,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
275,0,0,7,0,113,103,103,0,0,0,0,106,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,67,0,0,0
276,0,0,7,0,0,0,0,68,92,0,0,0,92,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0
277,0,0,7,0,0,0,0,126,84,0,0,0,88,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0
278,0,0,5,0,0,0,0,68,92,0,0,0,92,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0
279,0,0,5,0,124,114,114,0,0,0,0,118,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,86,0,0,0
280,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
281,0,0,4,0,0,0,0,68,92,0,0,0,92,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0
282,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
283,0,0,7,0,76,68,122,0,0,0,0,92,0,0,100,0,0,200,0,0,0,0,0,101,0,0,71,0,0,0,0,0
284,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
285,0,0,2,0,0,0,0,68,116,0,0,0,92,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,62
286,0,0,2,0,0,0,0,0,0,85,85,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
287,0,0,7,0,0,0,0,68,92,0,0,0,92,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0
288,0,0,5,0,77,123,60,0,0,0,0,73,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0
289,0,0,2,0,77,123,60,0,0,0,0,73,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0
290,0,0,2,0,0,0,0,0,0,100,100,0,0,0,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
291,0,0,8,0,0,0,0,68,116,0,0,0,92,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,62
292,0,0,6,0,77,123,60,0,0,0,0,73,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0
293,0,0,5,0,0,0,0,117,73,0,0,0,76,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0
294,0,0,8,0,0,0,0,117,73,0,0,0,76,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0
295,0,0,3,0,35,25,22,0,0,0,0,35,0,0,0,0,200,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0
296,0,0,8,0,0,0,0,61,102,0,0,0,79,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,46
297,0,0,3,0,124,114,114,0,0,0,0,118,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,86,0,0,0
298,0,0,9,0,45,30,26,0,0,0,0,45,0,0,0,0,200,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0
299,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
300,0,0,2,0,0,0,0,61,79,0,0,0,79,0,100,0,0,0,0,0,200,0,0,0,0,0,0,0,0,56,0,0
301,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
302,0,0,8,0,0,0,0,68,92,0,0,0,92,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0
303,0,0,9,0,76,68,122,0,0,0,0,92,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0,0,8,0,124,114,114,0,0,0,0,118,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
305,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
306,0,0,8,0,35,25,22,0,0,0,0,35,0,0,0,0,200,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0
307,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
308,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
309,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
310,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
311,0,0,6,0,86,134,70,0,0,0,0,84,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0
312,0,0,6,0,76,68,122,0,0,0,0,92,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0,0,0,0,0
313,0,0,2,0,77,123,60,0,0,0,0,73,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0
314,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
315,0,0,7,0,67,56,109,0,0,0,0,79,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,0,0,7,0,86,134,70,0,0,0,0,84,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0
317,0,0,8,0,77,123,60,0,0,0,0,73,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0
318,0,0,8,0,0,0,0,126,84,0,0,0,88,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0
319,0,0,7,0,0,0,0,0,0,100,100,0,0,0,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
320,0,0,6,0,67,56,109,0,0,0,0,79,0,0,100,0,0,200,0,0,0,0,0,87,0,0,53,0,0,0,0,0
321,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
322,0,0,7,0,77,123,60,0,0,0,0,73,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0
323,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
324,0,0,6,0,0,0,0,68,92,0,0,0,92,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0
325,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
326,0,0,4,0,0,0,0,117,73,0,0,0,76,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0
327,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
328,0,0,9,0,77,123,60,0,0,0,0,73,0,0,100,0,0,0,200,0,0,0,0,95,0,0,0,63,0,0,0,0
329,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
330,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
331,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
332,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
333,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
334,0,0,7,0,0,0,0,61,79,0,0,0,79,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,56,0,0
335,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
336,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
337,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
338,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
339,0,0,6,0,124,114,114,0,0,0,0,118,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,86,0,0,0
340,0,0,6,0,124,114,114,0,0,0,0,118,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,86,0,0,0
341,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
342,0,0,8,0,0,0,0,0,0,100,100,0,0,0,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
343,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
344,0,0,4,0,0,0,0,0,0,85,85,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
345,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
346,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
347,0,0,5,0,77,123,60,0,0,0,0,73,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0
348,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
349,0,0,4,0,0,0,0,68,92,0,0,0,92,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0
350,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
351,0,0,4,0,0,0,0,0,0,85,85,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
352,0,0,5,0,0,0,0,68,92,0,0,0,92,0,100,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0
353,0,0,2,0,0,0,0,61,102,0,0,0,79,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,46
354,0,0,3,0,35,25,22,0,0,0,0,35,0,0,0,0,200,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0
355,0,0,5,0,124,114,114,0,0,0,0,118,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,86,0,0,0
356,0,0,9,0,76,68,122,0,0,0,0,92,0,0,100,0,0,200,0,0,0,0,0,101,0,0,71,0,0,0,0,0
357,0,0,9,0,0,0,0,61,102,0,0,0,79,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,46
358,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
359,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
360,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
361,0,0,7,0,0,0,0,61,79,0,0,0,79,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,56,0,0
362,0,0,4,0,45,30,26,0,0,0,0,45,0,0,0,0,200,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0
363,59,102,8,0,17,1,13,145,108,0,0,18,98,0,0,0,0,0,0,0,0,200,121,0,0,0,0,0,0,0,106,83
364,0,0,8,0,0,0,0,0,0,85,85,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
365,0,0,3,0,0,0,0,61,102,0,0,0,79,0,100,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,46
366,0,0,9,0,0,0,0,68,92,0,0,0,92,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0
367,0,0,3,0,35,25,22,0,0,0,0,35,0,0,0,0,200,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0
368,0,0,5,0,86,134,70,0,0,0,0,84,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0
369,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
370,0,0,7,0,76,68,122,0,0,0,0,92,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0,0,0,0,0
371,0,0,6,0,113,103,103,0,0,0,0,106,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,67,0,0,0
372,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
373,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
374,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
375,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
376,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
377,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
378,0,0,6,0,67,56,109,0,0,0,0,79,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0,0,0,0,0
379,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
380,0,0,5,0,0,0,0,0,0,100,100,0,0,0,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
381,0,0,9,0,0,0,0,61,102,0,0,0,79,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,46
382,0,0,8,0,0,0,0,0,0,85,85,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
383,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
384,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
385,0,0,2,0,77,123,60,0,0,0,0,73,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0
386,0,0,5,0,0,0,0,0,0,85,85,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
387,0,0,6,0,0,0,0,68,116,0,0,0,92,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,62
388,0,0,3,0,35,25,22,0,0,0,0,35,0,0,0,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0
389,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
390,0,0,4,0,0,0,0,117,73,0,0,0,76,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0
391,0,0,2,0,45,30,26,0,0,0,0,45,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0
392,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
393,0,0,3,0,0,0,0,0,0,100,100,0,0,0,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
394,0,0,6,0,0,0,0,0,0,85,85,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
395,0,0,5,0,0,0,0,0,0,100,100,0,0,0,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
396,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
397,0,0,3,0,0,0,0,117,73,0,0,0,76,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0
398,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
399,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
400,0,0,3,0,45,30,26,0,0,0,0,45,0,0,0,0,200,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0
401,0,0,8,0,45,30,26,0,0,0,0,45,0,0,0,0,200,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0
402,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
403,0,0,7,0,0,0,0,0,0,100,100,0,0,0,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
404,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
405,0,0,2,0,0,0,0,61,102,0,0,0,79,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,46
406,0,0,8,0,0,0,0,61,102,0,0,0,79,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,46
407,0,0,8,0,67,56,109,0,0,0,0,79,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0,0,0,0,0
408,0,0,3,0,35,25,22,0,0,0,0,35,0,0,0,0,200,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0
409,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
