coach_id,first_name,last_name,nick_name,age,date_of_birth,city_of_birth_id,nation_id,weight,height,position,experience,occupation,team_id,former_player_id,quick_left,contract_salary,contract_years,contract_extension_salary,contract_extension_years,scout_major,scout_minor,scout_international,scout_amateur,scout_amateur_preference,teach_hitting,teach_pitching,teach_c,teach_if,teach_of,handle_veterans,handle_rookies,handle_players,heal_legs,heal_arms,heal_back,heal_other,heal_rest,management_style,personality,hitting_focus,pitching_focus,training_focus,teach_running,prevent_legs,prevent_arms,prevent_back,prevent_other,stealing,running,pinchrun,pinchhit_pos,pinchhit_pitch,hook_start,hook_relief,closer,lr_matchup,bunt_hit,bunt,hit_run,run_hit,squeeze,pitch_around,intentional_walk,hold_runner,guard_lines,infield_in,outfield_in,corners_in,shift_if,shift_of,opener,num_pitchers,num_hitters,favor_speed_to_power,favor_avg_to_obp,favor_defense_to_offense,favor_pitching_to_hitting,favor_veterans_to_prospects,trade_aggressiveness,player_loyalty,trade_frequency,trade_preference,value_stats,value_this_year,value_last_year,value_two_years,draft_value,intl_fa_value,develop_value,ratings_value,manager_value,pitching_coach_value,hitting_coach_value,scout_value,doctor_value,basecoach_value,positive_relation,negative_relation
58,"Jake","Moschetto","",57,"1954-9-12",59479,206,225,197,4,19,4,0,0,0,0,0,0,0,37,1,17,5,0,16,189,19,30,29,152,131,183,0,0,0,0,0,0,2,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,-10,6,2,4,0,0,7,7,6,0,-1,1,-1,-1,110,181,51,16,0,50,2,3
59,"Jose","Garcia","",35,"1977-1-1",19502,206,225,195,2,0,3,14,0,0,90000,2,0,0,5,21,0,26,1,57,55,104,83,94,88,100,75,0,0,0,0,0,2,0,3,2,0,77,0,0,0,0,-3,2,2,1,3,0,-2,-2,3,-2,-2,-3,-3,-3,-2,-2,1,-1,1,-1,-1,3,3,0,0,0,1,0,3,4,-5,1,1,0,-1,5,8,6,1,-3,5,-2,-2,84,63,65,15,0,87,0,4
60,"Bobby","Jaeger","",51,"1960-8-3",23022,206,210,194,10,11,14,14,0,0,90000,3,0,0,19,48,20,55,0,74,57,86,106,123,84,115,84,0,0,0,0,0,0,2,0,1,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,-3,1,-4,2,-1,0,7,9,3,1,-1,2,2,-6,114,66,79,38,0,101,1,2
61,"Adam","Ly","",54,"1957-5-4",16824,206,195,184,10,17,14,0,0,-2,0,0,0,0,53,49,51,59,1,74,86,158,174,160,144,140,61,0,0,0,0,0,0,2,3,3,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-3,0,-2,4,1,2,0,7,9,3,1,5,-6,-1,-4,170,93,84,54,0,140,0,3
62,"David","Mauri","",46,"1965-7-17",23129,210,215,185,3,8,1,14,0,0,425000,3,0,0,11,18,10,9,3,58,23,44,52,57,45,56,55,0,0,0,0,0,0,2,3,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,5,5,-3,0,-2,3,0,0,6,8,4,2,0,-7,-7,0,74,30,57,12,0,42,3,0
63,"Antonio","Garcia","",50,"1961-11-13",83924,206,215,191,8,15,12,14,0,0,170000,3,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,96,173,200,104,159,0,2,1,2,2,0,68,27,17,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-5,-1,4,-4,0,4,1,-1,5,9,5,1,1,3,-1,4,60,0,0,3,101,0,2,4
64,"Joe","Walraven","",50,"1961-6-30",27881,206,220,184,5,13,5,0,0,0,0,0,0,0,19,9,35,21,3,188,27,11,41,49,138,164,131,0,0,0,0,0,0,2,3,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,10,6,-6,-1,0,2,-1,5,8,4,3,3,-1,2,1,105,56,177,19,0,52,1,0
65,"Luis","Gamboa","",39,"1972-8-8",71389,56,195,188,4,2,4,14,0,0,165000,3,0,0,2,23,0,34,1,45,118,31,83,60,111,110,64,0,0,0,0,0,1,4,0,1,0,75,0,0,0,0,0,-1,0,0,1,-1,0,3,1,-1,0,-1,1,0,-1,-1,0,-1,-1,0,0,1,-1,-3,0,0,4,-3,-5,-1,0,-6,3,1,0,6,8,5,1,1,-4,-1,2,78,112,58,17,0,65,0,4
66,"Kyle","Fiedler","",49,"1962-10-1",41955,206,205,195,2,14,3,3,0,0,235000,2,0,0,21,40,34,39,2,110,91,154,189,148,146,146,153,0,0,0,0,0,3,3,1,0,0,158,0,0,0,0,3,0,3,2,2,2,0,0,0,1,3,3,3,3,2,2,-1,1,0,1,2,0,-1,-3,0,0,-3,-4,-6,2,4,2,0,1,0,9,7,4,0,-4,6,2,3,173,105,120,33,0,153,3,2
67,"Sumiki","Maekawa","",31,"1980-9-29",92896,98,215,193,10,0,14,3,0,0,105000,3,0,0,7,18,4,29,3,54,43,103,75,87,59,65,71,0,0,0,0,0,0,3,2,2,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-4,-2,0,2,-6,3,0,0,7,8,3,2,-5,-4,1,8,77,49,57,16,0,78,0,4
68,"Elijah","Bailey","",43,"1968-4-27",56159,206,195,185,10,12,15,3,0,0,120000,3,0,0,24,40,32,28,3,53,49,98,92,93,88,80,65,0,0,0,0,0,0,2,3,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,-1,-5,0,2,2,0,0,6,10,3,1,6,6,5,1,114,56,59,30,0,91,2,3
69,"Pat","Mansur","",40,"1971-9-29",50429,206,225,184,3,3,1,0,0,0,0,0,0,0,18,17,21,8,1,25,37,26,38,35,54,45,44,0,0,0,0,0,0,2,3,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-5,4,4,-3,-2,3,0,-1,5,10,3,2,0,2,1,-8,40,40,31,15,0,32,0,4
70,"Ryan","Sacco","",48,"1963-5-12",33712,206,200,195,8,12,12,3,0,0,125000,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,145,65,146,67,60,0,2,3,0,3,0,66,65,145,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-3,2,-4,5,-1,1,0,0,5,9,5,1,8,0,-7,-3,50,0,0,3,93,0,0,4
71,"Roberto","Barron","",48,"1963-8-31",10196,56,220,185,5,9,5,0,0,0,0,0,0,0,13,20,3,28,3,120,43,31,34,12,127,89,134,0,0,0,0,0,0,3,1,2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,6,-1,4,4,1,0,6,6,4,4,-4,1,0,0,81,61,119,18,0,47,3,1
72,"Colt","Wood","",45,"1966-4-15",20853,206,235,194,4,9,4,3,0,0,215000,3,0,0,22,33,17,50,1,38,133,23,26,27,174,132,111,0,0,0,0,0,0,1,3,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-4,-4,-2,1,0,2,0,0,7,9,4,0,0,1,-8,-5,84,135,63,33,0,50,4,1
73,"Mike","Fleming","",54,"1957-11-7",34776,206,205,191,2,15,3,4,0,0,195000,3,0,0,1,18,13,3,3,100,96,156,167,165,126,156,157,0,0,0,0,0,4,4,3,1,0,148,0,0,0,0,2,-2,-1,-1,-2,0,-3,1,1,-3,3,-1,-2,-2,-3,-3,-3,0,-1,-3,3,-1,1,-1,0,0,3,4,-7,5,-3,0,2,-1,-1,9,7,3,1,6,7,7,-2,170,109,112,7,0,151,3,4
74,"Bill","Aguilar","",48,"1963-9-22",32688,206,210,186,10,13,14,4,0,0,125000,3,0,0,29,52,33,33,1,66,79,159,153,128,97,123,151,0,0,0,0,0,0,4,3,1,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,-9,-2,-4,-1,1,-1,-1,6,9,4,1,-6,-2,-1,3,156,90,80,36,0,145,3,4
75,"Rich","Fears","",30,"1981-12-10",56190,206,195,193,10,0,14,0,0,0,0,0,0,0,29,3,35,6,3,48,43,84,79,94,65,77,58,0,0,0,0,0,0,2,3,3,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,-8,5,0,0,6,8,3,3,-1,1,3,2,76,49,53,16,0,79,1,4
76,"John","Schinke","",44,"1967-10-14",71027,206,195,184,3,13,1,4,0,0,445000,3,0,0,13,26,1,30,3,20,25,44,24,60,56,81,60,0,0,0,0,0,0,0,3,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-8,-3,-4,-4,1,3,2,-1,5,9,3,3,0,-2,0,4,75,35,31,20,0,44,4,2
77,"Josh","West","",42,"1969-11-11",27490,206,175,176,8,5,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,199,107,200,86,98,0,2,2,1,2,0,36,120,95,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-5,5,-1,0,5,0,0,5,8,4,3,5,2,2,1,50,0,0,0,110,0,4,0
78,"Alex","Pate","",36,"1975-9-15",51735,206,200,180,5,0,5,0,0,0,0,0,0,0,5,16,0,24,1,82,11,13,10,35,91,112,90,0,0,0,0,0,0,4,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,-1,-2,1,-1,0,6,10,2,2,2,1,2,7,49,33,86,13,0,42,4,2
79,"Joel","March","",33,"1978-12-17",89962,36,215,183,4,0,4,4,0,0,125000,3,0,0,13,24,14,33,2,32,98,29,13,22,69,117,96,0,0,0,0,0,0,2,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,5,-9,-4,-8,3,-1,-1,8,6,3,3,7,3,5,-1,51,97,48,22,0,34,0,4
80,"Rod","Ortiz","",52,"1959-6-28",75706,206,220,183,2,12,3,5,0,0,135000,3,0,0,29,26,36,38,1,67,77,104,106,114,81,117,97,0,0,0,0,0,1,4,3,1,0,110,0,0,0,0,-1,0,0,-1,-1,0,-1,3,1,1,-1,0,0,1,0,0,0,0,1,1,1,0,-1,-3,0,0,-2,2,-6,1,-3,-4,3,0,-1,6,8,4,2,-3,8,-1,-3,130,82,75,32,0,107,2,0
81,"Mike","Wilson","",31,"1980-5-16",43185,206,210,179,10,0,14,5,0,0,90000,3,0,0,16,26,15,18,3,42,39,60,67,60,40,71,46,0,0,0,0,0,0,4,3,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-5,0,1,2,1,3,1,0,5,8,4,3,-1,4,0,2,59,42,45,19,0,59,2,1
82,"Jeff","Gustafson","",35,"1976-8-8",29788,206,210,195,10,0,14,0,0,0,0,0,0,0,13,3,9,11,3,33,40,73,78,91,56,56,77,0,0,0,0,0,0,2,1,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,-8,-2,-3,0,3,2,-1,4,9,5,2,4,-2,-5,4,69,46,41,10,0,73,0,1
83,"Ken","Leslie","",36,"1975-7-17",75573,206,215,195,3,2,1,5,0,0,250000,3,0,0,14,10,6,13,1,56,20,48,21,30,66,69,62,0,0,0,0,0,0,1,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-4,1,1,0,2,-1,0,5,8,4,3,6,-1,6,0,49,31,58,12,0,43,4,0
84,"Roger","Noriega","",40,"1971-8-19",27033,210,185,179,8,3,12,5,0,0,125000,3,0,0,0,0,7,1,0,6,6,6,6,6,0,0,0,114,88,90,170,200,0,3,1,3,2,0,87,22,35,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,4,-4,0,-4,1,1,-2,-1,5,7,4,4,1,3,1,8,44,5,5,1,94,3,2,1
85,"Robert","Crites","",49,"1962-10-31",86928,206,190,174,5,13,5,5,0,0,220000,3,0,0,23,23,33,20,1,126,50,35,25,52,116,113,140,0,0,0,0,0,0,3,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,6,8,-1,-2,2,-1,0,8,7,3,2,6,-3,0,-5,100,68,125,23,0,54,4,0
86,"Dave","Eck","",47,"1964-4-23",50024,206,225,197,4,7,4,0,0,0,0,0,0,0,1,22,0,11,2,12,123,11,27,0,106,93,133,0,0,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-5,2,-9,-3,1,3,0,-1,6,9,3,2,0,-2,-1,-2,58,120,37,9,0,29,1,4
87,"Tim","Taylor","",54,"1957-8-19",80637,206,225,190,2,23,3,6,0,0,225000,3,0,0,12,12,11,11,2,86,77,154,118,173,135,133,125,0,0,0,0,0,3,2,1,2,0,134,0,0,0,0,3,-1,2,1,2,0,-1,1,-1,2,3,3,3,3,2,1,0,1,1,2,2,-2,0,-3,0,0,5,3,-1,5,2,-3,1,2,0,9,7,3,1,3,2,-2,5,166,91,97,12,0,135,2,1
88,"Jorge","Castillo","",44,"1967-12-24",58830,206,180,176,10,12,14,6,0,0,65000,2,0,0,35,20,32,9,1,43,46,134,134,119,80,118,66,0,0,0,0,0,5,0,0,2,0,108,0,0,0,0,3,2,3,3,3,-3,-3,0,3,-1,0,1,1,0,1,1,-1,2,2,3,3,3,3,1,0,0,4,10,-3,5,-7,-1,2,0,-1,7,9,3,1,0,4,-2,4,130,57,54,23,0,117,1,2
89,"Chris","James","",43,"1969-1-13",71263,206,205,191,10,11,15,6,0,0,70000,3,0,0,43,44,45,42,2,66,60,121,93,93,67,77,104,0,0,0,0,0,0,3,1,1,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,-2,-1,2,-3,1,1,0,6,8,5,1,7,-1,6,5,115,66,70,43,0,101,4,0
90,"Matt","Huneycutt","",41,"1971-2-10",4365,206,235,194,3,8,1,6,0,0,370000,2,0,0,17,13,7,12,4,24,15,1,20,17,5,7,8,0,0,0,0,0,0,2,2,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-4,3,3,2,5,1,0,5,8,4,3,-5,1,0,-2,45,13,20,13,0,14,0,4
91,"Danny","Beil","",41,"1970-5-27",69776,206,205,188,8,7,12,6,0,0,110000,3,0,0,0,0,8,3,3,0,0,0,0,0,0,11,0,104,166,200,133,114,0,4,2,2,2,0,110,108,39,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,4,-5,0,2,0,-1,4,7,6,3,-3,-2,-3,-6,50,1,1,2,118,0,0,3
92,"Brad","Gunn","",38,"1973-5-6",11166,206,205,183,5,0,5,6,0,0,125000,3,0,0,13,21,10,22,1,107,26,17,21,25,84,75,90,0,0,0,0,0,0,2,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,10,5,-4,-4,3,2,-1,5,7,4,4,2,2,0,1,49,40,101,17,0,33,0,1
93,"Oliver","Fifelski","",31,"1980-12-22",25202,206,200,187,4,0,4,6,0,0,115000,3,0,0,20,7,24,10,2,47,90,13,14,16,66,83,98,0,0,0,0,0,0,2,1,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-6,-3,-2,-4,-3,3,0,-1,6,8,4,2,-3,-5,3,-9,50,88,56,14,0,36,0,4
94,"Carlos","Guerrero","",56,"1955-3-5",85491,206,195,184,2,18,3,0,0,0,0,0,0,0,29,1,36,0,1,112,85,152,134,164,163,142,136,0,0,0,0,0,4,1,1,3,0,148,0,0,0,0,3,0,3,2,3,1,1,-2,-3,2,-3,-3,-1,3,3,-3,-3,-1,0,3,3,-3,1,0,0,0,-4,-3,0,2,-1,7,3,1,0,6,9,5,0,0,-4,-9,2,176,101,121,14,0,144,0,4
95,"Brian","Sewell","",50,"1961-4-10",86127,206,195,185,10,11,14,8,0,0,120000,3,0,0,30,37,16,39,4,65,61,122,125,122,100,84,98,0,0,0,0,0,0,1,1,3,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,5,1,-5,1,0,0,7,8,3,2,5,-2,5,-1,119,69,72,33,0,107,1,4
96,"Nate","Hultman","",48,"1964-1-12",17196,206,210,193,10,15,15,8,0,0,65000,3,0,0,39,56,30,48,3,48,55,129,123,110,80,73,118,0,0,0,0,0,0,0,2,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-5,-4,4,5,3,5,1,0,6,9,4,1,8,-6,3,-3,126,64,59,45,0,110,3,1
97,"Bryan","Gaarder","",37,"1974-4-4",24884,206,200,190,3,0,1,8,0,0,460000,3,0,0,10,1,5,0,3,16,25,13,23,12,2,23,1,0,0,0,0,0,0,2,2,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,-1,2,0,5,0,0,7,8,4,1,0,-7,-6,2,24,21,14,4,0,15,3,4
98,"John","Hernandez","",30,"1981-4-25",83019,206,210,191,8,0,12,8,0,0,100000,3,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,159,119,106,104,166,0,2,3,3,2,0,100,26,123,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-4,0,3,1,2,1,0,8,6,4,2,4,7,2,2,40,0,0,2,107,0,2,0
99,"Tim","Bivens","",46,"1965-3-30",1462,206,190,184,5,7,5,8,0,0,140000,3,0,0,3,18,10,29,4,130,10,15,19,16,84,107,106,0,0,0,0,0,0,2,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,6,8,-6,-7,2,1,-1,5,8,4,3,-5,1,-1,-1,60,32,122,16,0,32,4,1
100,"Joe","Lucas","",42,"1970-1-7",55442,206,230,193,4,9,4,0,0,0,0,0,0,0,7,27,13,25,4,17,168,8,17,4,110,115,148,0,0,0,0,0,0,4,1,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-2,-8,-5,0,3,-1,-1,6,8,3,3,-1,-4,3,0,79,157,44,18,0,43,1,3
101,"Rick","Glasgow","",50,"1961-2-27",17694,206,210,190,2,17,3,7,0,0,170000,3,0,0,17,4,18,0,1,89,92,188,148,149,123,95,175,0,0,0,0,0,3,1,2,3,0,127,0,0,0,0,3,0,3,2,2,0,0,2,1,3,3,3,2,3,1,1,0,0,2,1,0,0,0,-3,0,0,1,-1,0,-2,-3,-9,2,0,-1,5,11,4,0,0,-2,5,0,173,102,100,9,0,144,0,4
102,"Jay","Bembry","",33,"1978-5-1",74715,206,215,195,10,0,14,7,0,0,70000,2,0,0,20,5,19,12,1,41,39,87,83,77,55,64,81,0,0,0,0,0,0,4,3,2,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,1,-1,-3,-1,0,-1,-1,4,12,3,1,-3,-7,-1,-1,75,46,47,14,0,83,0,4
103,"James","Fugere","",34,"1977-10-3",72451,206,210,184,10,2,15,7,0,0,65000,2,0,0,15,1,17,8,0,44,35,97,93,74,78,58,83,0,0,0,0,0,0,0,0,2,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-3,-7,-5,4,1,2,1,0,7,7,3,3,2,-6,2,-6,77,45,51,10,0,85,4,2
104,"Danny","Parr","",50,"1961-6-24",82987,206,225,189,3,11,1,7,0,0,490000,3,0,0,19,27,27,15,2,28,46,41,73,52,89,73,97,0,0,0,0,0,0,2,3,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,4,-1,4,1,3,4,0,0,7,7,4,2,8,1,-2,4,76,56,43,20,0,49,1,4
105,"Casey","Hamilton","",38,"1973-3-15",12559,206,225,190,8,6,12,7,0,0,130000,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,152,145,75,102,195,0,2,0,0,3,0,192,126,126,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,-2,-3,1,5,0,-1,8,7,3,2,4,1,2,8,60,0,0,0,133,0,3,0
106,"Josh","Power","",55,"1956-3-31",40961,206,195,188,5,24,5,7,0,0,275000,3,0,0,6,5,10,6,4,159,85,71,91,72,123,123,125,0,0,0,0,0,1,2,3,3,0,57,0,0,0,0,1,1,0,1,0,0,1,3,1,0,-1,1,1,-1,1,-1,-1,-1,1,-1,0,0,1,-3,0,0,-4,-1,4,0,-3,-3,2,0,-1,6,8,4,2,-3,5,4,-5,138,95,150,6,0,77,3,0
107,"Frank","Perrotta","",44,"1967-3-17",85307,206,235,196,4,5,4,0,0,0,0,0,0,0,9,16,18,28,3,61,111,45,74,32,106,98,103,0,0,0,0,0,1,0,3,3,0,19,0,0,0,0,-1,1,1,0,0,1,0,3,1,0,0,1,0,1,0,0,0,0,0,-1,0,-1,0,-3,0,0,-3,-3,5,-6,5,3,3,-1,0,5,10,4,1,3,-7,7,4,79,109,71,18,0,51,2,3
108,"Chris","McGrail","",34,"1977-12-12",66452,206,210,184,2,3,3,10,0,0,165000,3,0,0,18,21,29,28,2,58,40,91,91,83,87,63,62,0,0,0,0,0,1,1,3,3,0,67,0,0,0,0,0,1,1,0,0,1,0,2,-1,0,1,0,-1,0,0,1,1,-1,0,1,-1,1,0,-3,0,0,1,0,0,-4,-4,5,3,0,-1,7,8,4,1,4,4,2,1,77,48,61,23,0,75,2,3
109,"Dustin","Smith","",43,"1968-10-7",69776,206,220,187,10,8,14,10,0,0,120000,3,0,0,17,8,20,9,1,37,40,99,109,125,73,79,88,0,0,0,0,0,0,2,3,3,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,2,-8,0,-4,-2,3,1,-1,6,10,3,1,3,3,5,-8,104,50,48,13,0,95,1,4
110,"John","Cannon","",56,"1956-2-11",50031,206,210,189,10,23,15,10,0,0,140000,3,0,0,17,27,7,23,1,95,65,151,149,178,107,117,149,0,0,0,0,0,0,4,0,3,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-3,3,-4,-1,3,2,-1,5,8,4,3,-4,1,3,0,169,80,102,20,0,145,0,4
111,"Josh","Starkovich","",55,"1956-4-12",45594,206,205,188,3,18,1,10,0,0,740000,3,0,0,2,16,0,19,3,32,30,26,31,32,23,36,11,0,0,0,0,0,0,2,1,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1,-5,-5,2,3,3,1,0,5,7,4,4,-4,6,0,0,75,28,30,11,0,26,1,0
112,"Mike","Wolf","",36,"1975-5-3",69999,206,210,190,8,2,12,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,100,154,159,128,76,0,2,3,3,3,0,74,67,61,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,1,-2,-5,-5,0,-1,-1,4,6,6,4,2,-2,-5,0,40,0,0,0,102,0,0,4
113,"C.J.","Mueller","",39,"1972-3-11",30805,206,190,186,5,8,5,10,0,0,165000,3,0,0,19,16,9,8,3,94,18,20,24,30,111,72,115,0,0,0,0,0,0,2,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,6,3,5,2,2,0,6,10,3,1,-6,5,5,-6,72,38,95,14,0,41,3,1
114,"Ricky","Santiago","",40,"1972-2-9",50536,206,215,187,4,4,4,10,0,0,185000,3,0,0,11,20,19,28,0,22,105,31,30,37,93,95,84,0,0,0,0,0,0,4,0,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-1,-4,-1,3,3,2,0,7,8,3,2,9,3,-1,-2,65,101,39,20,0,40,4,2
115,"Robby","Weaver","",50,"1961-12-9",44020,206,220,186,2,10,3,0,0,0,0,0,0,0,17,7,19,12,1,74,82,88,87,95,107,101,87,0,0,0,0,0,1,2,1,1,0,99,0,0,0,0,0,0,-1,-1,-1,0,0,3,-1,0,-1,1,0,0,-1,-1,0,1,0,0,0,1,0,-3,0,0,-4,0,2,1,-4,-1,1,-2,-1,8,7,4,1,4,5,2,-5,113,86,80,13,0,92,1,4
116,"Bobby","Ford","",34,"1978-2-15",23398,206,200,184,10,0,14,11,0,0,60000,3,0,0,9,3,13,2,3,39,36,78,94,93,64,40,58,0,0,0,0,0,0,1,1,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-1,0,-1,3,2,1,0,6,9,4,1,9,3,0,-4,69,41,43,6,0,74,2,3
117,"Steve","Jones","",59,"1952-7-3",67700,206,200,192,10,27,14,0,0,-2,0,0,0,0,62,61,71,61,2,64,74,133,123,162,94,107,129,0,0,0,0,0,0,2,2,1,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3,0,-1,-4,4,1,-1,-1,7,7,4,2,0,-4,-2,3,155,83,76,62,0,131,4,0
118,"Tristan","Perry","",41,"1970-7-9",13181,206,205,194,3,5,1,11,0,0,400000,3,0,0,10,11,2,3,3,5,30,29,11,14,13,24,13,0,0,0,0,0,0,2,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1,-4,-6,-2,-1,2,-2,0,7,7,6,0,5,3,0,6,35,27,8,7,0,16,4,0
