player_id,team_id,league_id,position,role,batting_ratings_overall_contact,batting_ratings_overall_gap,batting_ratings_overall_eye,batting_ratings_overall_strikeouts,batting_ratings_overall_hp,batting_ratings_overall_power,batting_ratings_overall_babip,batting_ratings_vsr_contact,batting_ratings_vsr_gap,batting_ratings_vsr_eye,batting_ratings_vsr_strikeouts,batting_ratings_vsr_hp,batting_ratings_vsr_power,batting_ratings_vsr_babip,batting_ratings_vsl_contact,batting_ratings_vsl_gap,batting_ratings_vsl_eye,batting_ratings_vsl_strikeouts,batting_ratings_vsl_hp,batting_ratings_vsl_power,batting_ratings_vsl_babip,batting_ratings_talent_contact,batting_ratings_talent_gap,batting_ratings_talent_eye,batting_ratings_talent_strikeouts,batting_ratings_talent_hp,batting_ratings_talent_power,batting_ratings_talent_babip,batting_ratings_misc_bunt,batting_ratings_misc_bunt_for_hit,batting_ratings_misc_gb_hitter_type,batting_ratings_misc_fb_hitter_type
177,0,0,1,12,6,20,28,22,4,31,31,6,21,29,22,4,32,32,5,17,22,22,4,28,29,6,20,28,22,4,31,27,41,96,1,1
178,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,4,31,4,42,107,0,0
179,0,0,7,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,19,39,55,37,4,32,40,19,36,53,37,7,31,51,8,29,1,1
180,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,4,31,29,51,98,0,1
181,0,0,1,12,6,20,27,22,4,31,32,6,21,28,22,4,32,32,6,18,23,22,4,29,30,6,20,27,22,4,31,35,46,89,2,2
182,0,0,6,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,20,41,55,38,4,32,40,19,36,53,37,7,31,87,8,97,1,0
183,0,0,4,0,19,38,53,37,4,31,39,19,38,49,36,4,30,39,20,41,66,41,4,35,40,19,38,53,37,3,31,108,9,40,1,0
184,0,0,4,0,19,38,54,38,4,31,39,20,42,58,38,4,32,40,18,28,45,36,4,28,37,19,38,54,38,3,31,105,8,11,1,0
185,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,26,41,109,2,0
186,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,113,50,103,0,1
187,0,0,5,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,19,39,55,37,4,32,40,19,36,53,37,6,31,104,6,108,2,0
188,0,0,6,0,19,36,53,38,4,31,39,19,31,49,38,4,30,39,20,52,66,40,4,35,40,19,36,53,38,1,31,116,6,26,0,0
189,37,101,3,0,79,81,85,93,2,51,100,79,79,83,93,2,51,100,81,86,87,95,2,52,101,79,81,85,93,2,51,100,17,57,1,0
190,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,4,31,148,57,64,0,0
191,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,4,31,48,58,111,1,0
192,0,0,4,0,19,36,54,37,4,31,39,19,39,56,38,4,30,39,19,29,45,33,4,35,38,19,36,54,37,3,31,135,6,87,1,2
193,0,0,2,0,19,36,53,37,4,32,39,19,36,53,37,4,32,39,19,38,55,38,4,31,39,19,36,53,37,4,32,82,6,66,2,1
194,0,0,4,0,19,36,52,37,4,31,39,19,31,55,36,4,30,39,20,52,42,39,4,35,39,19,36,52,37,0,31,89,9,66,2,1
195,0,0,9,0,19,36,53,37,4,31,39,19,36,49,36,4,31,39,20,36,66,40,4,31,39,19,36,53,37,4,31,108,7,113,1,2
196,0,0,9,0,19,36,53,37,4,31,39,19,31,49,36,4,30,39,20,52,66,39,4,35,39,19,36,53,37,4,31,106,6,119,0,0
197,0,0,8,0,19,38,53,37,4,31,39,19,42,49,38,4,32,39,18,27,66,33,4,27,38,19,38,53,37,3,31,129,10,87,0,2
198,0,0,7,0,19,36,53,37,4,31,39,19,31,53,36,4,32,39,20,52,52,41,4,29,40,19,36,53,37,4,31,108,7,72,1,0
199,0,0,4,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,13,31,83,9,45,0,0
200,0,0,7,0,19,38,54,38,4,31,39,20,41,56,38,4,32,40,18,29,46,36,4,29,37,19,38,54,38,3,31,85,7,69,1,0
201,0,0,5,0,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,87,55,96,2,2
202,0,0,3,0,19,38,54,38,4,31,39,20,41,56,38,4,32,40,18,29,46,36,4,29,37,19,38,54,38,4,31,83,9,103,0,0
203,0,0,8,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,19,39,55,37,4,32,40,19,36,53,37,4,31,39,9,63,0,0
204,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,4,31,54,44,91,0,1
205,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,4,31,16,59,62,1,0
206,0,0,7,0,19,38,54,38,4,31,39,20,42,58,38,4,32,40,18,28,45,36,4,28,37,19,38,54,38,4,31,63,7,101,0,0
207,0,0,6,0,19,38,53,38,4,31,39,20,41,55,38,4,32,40,18,30,47,36,4,29,37,19,38,53,38,10,31,86,7,69,1,0
208,0,0,9,0,19,36,53,37,4,31,39,19,39,55,38,4,31,39,18,30,47,33,4,30,38,19,36,53,37,4,31,114,6,118,0,2
209,0,0,3,0,19,38,54,38,4,31,39,20,42,58,38,4,32,40,18,28,45,36,4,28,37,19,38,54,38,4,31,55,9,47,1,2
210,0,0,1,12,6,20,28,22,4,31,31,6,21,29,22,4,32,32,5,18,22,22,4,29,29,6,20,28,22,11,31,44,45,4,0,1
211,0,0,7,0,19,38,53,37,4,31,39,19,42,54,37,4,32,39,19,27,49,36,4,27,40,19,38,53,37,3,31,90,6,52,1,2
212,0,0,6,0,19,38,54,36,4,31,39,19,42,58,35,4,31,39,19,27,42,40,4,30,38,19,38,54,36,1,31,70,7,2,0,1
213,0,0,2,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,5,31,61,9,112,1,1
214,0,0,5,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,19,39,55,37,4,32,40,19,36,53,37,6,31,96,6,77,2,1
215,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,44,58,103,0,0
216,0,0,1,12,6,20,27,22,4,31,32,6,21,28,22,4,32,32,6,18,23,22,4,29,30,6,20,27,22,4,31,94,51,86,0,0
217,0,0,7,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,20,41,55,38,4,32,40,19,36,53,37,4,31,35,8,21,1,2
218,0,0,4,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,2,31,58,10,90,1,2
219,0,0,3,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,19,39,55,37,4,32,40,19,36,53,37,4,31,53,9,33,1,0
220,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,34,42,76,2,2
221,0,0,1,12,6,20,28,22,4,31,31,6,21,29,22,4,32,32,5,18,22,22,4,29,29,6,20,28,22,4,31,48,56,18,0,2
222,0,0,5,0,19,38,53,38,4,31,39,19,34,52,38,4,30,39,20,54,58,40,4,35,39,19,38,53,38,5,31,90,9,67,1,0
223,0,0,5,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,20,41,55,38,4,32,40,19,36,53,37,1,31,101,10,59,0,1
224,0,0,7,0,19,36,53,38,4,31,39,19,32,49,38,4,32,39,19,48,66,37,4,29,41,19,36,53,38,4,31,97,6,47,1,1
225,0,0,4,0,19,38,54,37,4,31,39,19,42,52,36,4,32,39,19,27,63,39,4,27,39,19,38,54,37,4,31,92,8,85,0,1
226,0,0,7,0,19,36,53,37,4,31,38,19,31,55,36,4,30,38,20,52,46,41,4,35,39,19,36,53,37,3,31,100,8,16,1,0
227,0,0,6,0,19,36,53,37,4,31,39,19,32,49,37,4,30,39,19,51,66,37,4,35,39,19,36,53,37,3,31,85,7,59,0,0
228,0,0,9,0,19,35,54,37,4,31,38,19,34,54,36,4,30,38,20,41,56,41,4,34,39,19,35,54,37,10,31,90,10,5,2,2
229,0,0,6,0,19,38,53,37,4,31,40,19,42,54,36,4,31,40,19,27,49,41,4,31,38,19,38,53,37,0,31,70,9,96,0,2
230,0,0,9,0,19,38,53,38,4,31,39,20,41,55,38,4,32,40,18,30,47,36,4,29,37,19,38,53,38,1,31,90,6,37,2,0
231,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,0,31,49,51,39,0,0
232,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,11,31,6,49,14,1,0
233,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,25,52,43,1,0
234,0,0,7,0,19,38,53,38,4,31,39,20,41,55,38,4,32,40,18,30,47,36,4,29,37,19,38,53,38,5,31,88,9,58,0,0
235,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,4,31,20,53,61,2,0
236,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,27,59,120,2,0
237,0,0,6,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,20,41,55,38,4,32,40,19,36,53,37,1,31,88,8,88,0,2
238,0,0,1,12,6,20,28,22,4,31,31,6,21,29,22,4,32,32,5,18,22,22,4,29,29,6,20,28,22,4,31,31,46,26,0,0
239,0,0,4,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,2,31,44,8,109,1,0
240,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,4,31,29,56,62,1,1
241,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,48,50,106,0,0
242,0,0,1,12,6,20,27,22,4,31,32,6,21,28,22,4,32,32,6,18,23,22,4,29,30,6,20,27,22,4,31,87,50,116,0,2
243,0,0,3,0,19,36,53,37,4,31,39,19,38,55,38,4,32,39,18,34,45,34,4,27,38,19,36,53,37,2,31,124,6,52,0,0
244,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,4,31,94,47,105,1,2
245,44,101,9,0,52,32,95,53,0,146,65,55,35,99,54,0,150,66,44,28,85,51,0,134,62,52,32,95,53,3,146,90,9,11,0,2
246,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,0,31,70,60,63,1,2
247,0,0,5,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,20,41,55,38,4,32,40,19,36,53,37,2,31,60,7,42,0,0
248,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,31,54,61,2,0
249,0,0,3,0,19,36,52,38,4,31,39,19,34,52,38,4,31,39,19,48,53,36,4,31,39,19,36,52,38,1,31,145,10,4,2,1
250,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,2,31,54,59,116,1,2
251,0,0,2,0,19,36,54,37,4,31,38,19,32,53,36,4,31,38,20,51,60,41,4,31,39,19,36,54,37,2,31,95,7,10,2,1
252,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,7,31,112,50,54,0,0
253,0,0,7,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,20,41,55,38,4,32,40,19,36,53,37,4,31,33,10,23,0,0
254,0,0,6,0,19,36,53,37,4,32,39,19,41,50,37,4,32,39,20,28,61,38,4,34,40,19,36,53,37,3,32,82,9,34,2,1
255,0,0,8,0,19,38,54,38,4,31,39,20,42,58,38,4,32,40,18,28,45,36,4,28,37,19,38,54,38,4,31,63,9,74,0,1
256,0,0,2,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,4,31,33,6,112,1,1
257,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,1,31,67,57,24,0,2
258,0,0,2,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,5,31,79,10,13,1,1
259,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,52,57,42,1,1
260,0,0,5,0,19,36,53,37,4,31,39,19,36,50,36,4,31,39,19,36,62,40,4,32,38,19,36,53,37,4,31,93,9,37,1,1
261,0,0,4,0,19,36,54,37,4,31,39,19,38,55,36,4,32,39,19,32,48,41,4,27,39,19,36,54,37,6,31,100,7,91,0,2
262,0,0,2,0,19,36,53,37,4,31,39,19,31,53,37,4,31,39,20,52,53,39,4,31,40,19,36,53,37,3,31,78,10,110,0,0
263,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,4,31,31,41,116,1,2
264,0,0,4,0,19,36,53,37,4,31,38,19,32,54,38,4,32,38,18,51,50,33,4,27,39,19,36,53,37,1,31,78,9,48,2,0
265,0,0,6,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,20,41,55,38,4,32,40,19,36,53,37,3,31,83,10,2,1,1
266,0,0,4,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,19,39,55,37,4,32,40,19,36,53,37,7,31,37,8,77,0,1
267,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,4,31,29,51,69,0,2
268,0,0,1,12,6,20,28,22,4,31,31,6,21,29,22,4,32,32,5,17,22,22,4,28,29,6,20,28,22,4,31,38,46,112,2,0
269,0,0,7,0,19,36,53,37,4,31,39,19,32,52,37,4,30,39,19,48,58,37,4,35,39,19,36,53,37,3,31,116,7,53,2,2
270,0,0,3,0,19,35,53,37,4,31,39,19,31,49,36,4,30,39,20,49,66,41,4,35,39,19,35,53,37,1,31,150,10,82,1,0
271,0,0,3,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,3,31,93,10,61,1,0
272,0,0,8,0,19,36,53,37,4,31,39,19,38,49,36,4,30,39,20,32,66,41,4,35,39,19,36,53,37,2,31,124,10,8,0,0
273,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,2,31,56,48,90,2,0
274,0,0,6,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,6,31,60,7,73,1,0
275,0,0,7,0,19,36,53,37,4,31,39,19,34,49,36,4,31,39,20,45,66,41,4,31,41,19,36,53,37,1,31,91,8,60,2,0
276,0,0,7,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,19,39,55,37,4,32,40,19,36,53,37,4,31,51,10,58,0,0
277,0,0,7,0,19,38,54,38,4,31,39,20,42,58,38,4,32,40,18,28,45,36,4,28,37,19,38,54,38,4,31,31,7,83,1,0
278,0,0,5,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,4,31,33,7,106,0,2
279,0,0,5,0,19,36,53,37,4,31,38,19,39,54,37,4,30,38,19,29,48,38,4,33,39,19,36,53,37,5,31,90,6,38,1,1
280,0,0,1,12,6,20,27,22,4,31,31,6,19,29,22,4,30,31,8,23,21,23,4,35,31,6,20,27,22,0,31,49,49,97,2,0
281,0,0,4,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,20,41,55,38,4,32,40,19,36,53,37,6,31,51,8,77,0,1
282,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,4,31,45,49,36,0,2
283,0,0,7,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,20,41,55,38,4,32,40,19,36,53,37,5,31,86,7,23,0,2
284,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,36,56,80,0,2
285,0,0,2,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,11,31,86,9,43,0,0
286,0,0,2,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,19,39,55,37,4,32,40,19,36,53,37,4,31,31,10,104,2,2
287,0,0,7,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,3,31,108,6,24,0,2
288,0,0,5,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,20,41,55,38,4,32,40,19,36,53,37,4,31,28,6,59,2,1
289,0,0,2,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,19,39,55,37,4,32,40,19,36,53,37,11,31,33,7,37,0,1
290,0,0,2,0,19,36,53,37,4,31,39,19,31,52,36,4,31,39,20,52,59,40,4,29,40,19,36,53,37,3,31,73,10,90,0,1
291,0,0,8,0,19,38,53,37,4,31,39,19,38,49,37,4,30,39,19,36,66,37,4,35,39,19,38,53,37,11,31,98,7,86,0,0
292,0,0,6,0,19,36,53,37,4,31,39,19,32,52,37,4,30,39,20,52,58,39,4,34,39,19,36,53,37,4,31,102,7,93,0,1
293,0,0,5,0,19,36,53,37,4,32,40,19,39,52,37,4,31,40,19,29,58,35,4,34,39,19,36,53,37,3,32,67,7,108,0,2
294,0,0,8,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,19,39,55,37,4,32,40,19,36,53,37,4,31,33,7,99,1,1
295,0,0,3,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,4,31,34,7,66,0,1
296,0,0,8,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,5,31,84,9,35,1,2
297,0,0,3,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,4,31,31,10,83,0,0
298,0,0,9,0,19,36,53,37,4,31,39,19,35,49,37,4,30,39,19,39,62,38,4,35,39,19,36,53,37,4,31,90,8,48,0,2
299,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,4,31,121,50,72,0,0
300,0,0,2,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,5,31,96,8,103,0,0
301,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,4,31,27,43,66,0,0
302,0,0,8,0,19,38,53,38,4,31,39,20,41,55,38,4,32,40,18,30,47,36,4,29,37,19,38,53,38,4,31,52,6,74,1,0
303,0,0,9,0,19,38,54,38,4,31,39,20,41,56,38,4,32,40,18,29,46,36,4,29,37,19,38,54,38,6,31,89,7,115,0,2
304,0,0,8,0,19,38,54,37,4,31,39,19,42,58,38,4,30,39,18,27,42,33,4,35,37,19,38,54,37,1,31,112,10,5,0,0
305,0,0,1,12,6,20,28,22,4,31,31,6,21,29,22,4,32,32,5,18,22,22,4,29,29,6,20,28,22,4,31,103,44,60,0,0
306,0,0,8,0,19,36,53,37,4,31,40,20,41,53,38,4,32,40,18,28,54,33,4,27,38,19,36,53,37,12,31,98,9,115,0,0
307,0,0,1,12,6,20,27,22,4,31,32,6,21,28,22,4,32,32,6,18,23,22,4,29,30,6,20,27,22,2,31,21,52,74,0,1
308,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,31,57,70,2,0
309,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,4,31,33,52,115,1,0
310,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,7,31,12,56,60,1,0
311,0,0,6,0,19,36,54,38,4,31,39,19,38,50,37,4,30,39,20,32,63,40,4,33,39,19,36,54,38,2,31,108,8,92,0,0
312,0,0,6,0,19,38,54,37,4,31,39,19,41,54,38,4,31,39,19,29,56,35,4,31,38,19,38,54,37,4,31,79,7,60,0,1
313,0,0,2,0,19,36,54,37,4,31,39,19,34,53,36,4,31,39,19,44,60,39,4,31,39,19,36,54,37,9,31,83,10,79,1,0
314,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,4,31,1,58,104,1,2
315,0,0,7,0,19,36,54,37,4,31,40,20,41,58,38,4,32,40,18,28,42,33,4,28,39,19,36,54,37,1,31,113,7,33,1,2
316,0,0,7,0,19,38,53,38,4,31,39,20,41,55,38,4,32,40,18,30,47,36,4,29,37,19,38,53,38,9,31,79,7,43,1,0
317,0,0,8,0,19,38,54,38,4,31,39,20,41,56,38,4,32,40,18,29,46,36,4,29,37,19,38,54,38,8,31,59,9,12,0,0
318,0,0,8,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,4,31,51,7,42,2,0
319,0,0,7,0,19,38,54,37,4,31,39,19,42,58,38,4,32,39,18,27,42,33,4,27,39,19,38,54,37,6,31,102,6,49,0,2
320,0,0,6,0,19,36,53,37,4,31,39,19,34,49,36,4,31,39,20,46,66,41,4,30,40,19,36,53,37,3,31,69,9,12,0,0
321,0,0,1,12,6,20,28,22,4,31,31,6,21,29,22,4,32,32,5,18,22,22,4,29,29,6,20,28,22,0,31,31,42,42,0,0
322,0,0,7,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,20,41,55,38,4,32,40,19,36,53,37,5,31,114,10,80,1,0
323,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,4,31,20,49,7,1,0
324,0,0,6,0,19,38,53,37,4,31,39,19,42,49,36,4,30,39,20,27,66,40,4,35,41,19,38,53,37,4,31,69,8,90,0,0
325,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,31,44,60,0,2
326,0,0,4,0,19,36,54,36,4,31,39,19,34,58,37,4,32,39,19,44,42,34,4,27,39,19,36,54,36,4,31,89,10,37,0,0
327,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,191,47,58,0,0
328,0,0,9,0,19,38,53,37,4,31,39,19,42,49,36,4,30,39,20,27,66,41,4,35,39,19,38,53,37,1,31,114,6,3,0,0
329,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,6,31,36,41,96,1,0
330,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,76,59,74,0,0
331,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,4,31,31,43,61,0,1
332,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,4,31,75,43,38,0,2
333,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,4,31,63,48,86,0,0
334,0,0,7,0,19,38,53,37,4,31,39,19,34,49,38,4,31,39,19,54,65,33,4,31,39,19,38,53,37,1,31,71,10,97,2,0
335,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,6,31,73,55,85,0,2
336,0,0,1,12,6,20,27,22,4,31,32,6,21,28,22,4,32,32,6,18,23,22,4,29,30,6,20,27,22,4,31,53,44,11,2,0
337,0,0,1,12,6,20,27,22,4,31,32,6,21,28,22,4,32,32,6,18,23,22,4,29,30,6,20,27,22,4,31,27,53,42,1,0
338,0,0,1,12,6,20,27,22,4,31,32,6,21,28,22,4,32,32,6,18,23,22,4,29,30,6,20,27,22,4,31,29,60,51,1,0
339,0,0,6,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,4,31,13,8,22,0,0
340,0,0,6,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,20,41,55,38,4,32,40,19,36,53,37,4,31,44,10,83,0,0
341,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,32,31,6,20,27,22,4,31,235,41,58,2,0
342,0,0,8,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,4,31,92,10,65,0,2
343,0,0,1,12,6,20,28,22,4,31,31,6,21,29,22,4,32,32,5,17,22,22,4,28,29,6,20,28,22,4,31,31,42,89,1,0
344,0,0,4,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,20,41,55,38,4,32,40,19,36,53,37,7,31,58,7,83,0,2
345,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,28,22,4,31,31,6,20,27,22,4,31,31,43,61,2,0
346,0,0,1,12,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,4,31,31,6,20,27,22,0,31,59,42,77,1,0
347,0,0,5,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,20,41,55,38,4,32,40,19,36,53,37,6,31,46,7,47,0,0
348,0,0,1,12,6,20,28,22,4,31,31,6,21,29,22,4,32,32,5,18,22,22,4,29,29,6,20,28,22,4,31,29,48,74,2,0
349,0,0,4,0,19,36,53,37,4,32,39,19,34,52,36,4,32,39,20,45,55,40,4,31,39,19,36,53,37,3,32,93,9,85,1,1
350,0,0,1,12,6,20,27,22,4,31,31,6,19,27,22,4,31,31,6,21,28,22,4,32,32,6,20,27,22,2,31,31,44,28,1,2
351,0,0,4,0,19,36,54,37,4,30,39,19,31,58,36,4,30,39,20,52,42,41,4,31,40,19,36,54,37,0,30,90,9,46,1,1
352,0,0,5,0,19,36,53,37,4,31,38,19,31,49,36,4,32,38,19,52,63,40,4,29,39,19,36,53,37,4,31,75,8,43,0,1
353,0,0,2,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,19,39,55,37,4,32,40,19,36,53,37,4,31,53,6,38,0,1
354,0,0,3,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,20,41,55,38,4,32,40,19,36,53,37,2,31,44,8,51,0,0
355,0,0,5,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,20,41,55,38,4,32,40,19,36,53,37,4,31,32,9,46,2,2
356,0,0,9,0,19,36,53,37,4,31,39,19,35,52,37,4,31,39,20,41,55,38,4,32,40,19,36,53,37,4,31,65,6,36,0,0
357,0,0,9,0,19,36,53,37,4,31,39,19,36,53,37,4,31,39,19,38,54,37,4,31,39,19,36,53,37,4,31,31,10,108,1,0
358,0,0,1,12,6,20,27,22,4,31,31,6,21,25,22,4,32,31,6,18,35,22,4,27,31,6,20,27,22,0,31,67,58,53,1,0
