player_id,team_id,league_id,position,role,pitching_ratings_overall_stuff,pitching_ratings_overall_control,pitching_ratings_overall_movement,pitching_ratings_overall_balk,pitching_ratings_overall_hp,pitching_ratings_overall_wild_pitch,pitching_ratings_vsr_stuff,pitching_ratings_vsr_control,pitching_ratings_vsr_movement,pitching_ratings_vsr_balk,pitching_ratings_vsr_hp,pitching_ratings_vsr_wild_pitch,pitching_ratings_vsl_stuff,pitching_ratings_vsl_control,pitching_ratings_vsl_movement,pitching_ratings_vsl_balk,pitching_ratings_vsl_hp,pitching_ratings_vsl_wild_pitch,pitching_ratings_talent_stuff,pitching_ratings_talent_control,pitching_ratings_talent_movement,pitching_ratings_talent_balk,pitching_ratings_talent_hp,pitching_ratings_talent_wild_pitch,pitching_ratings_pitches_fastball,pitching_ratings_pitches_slider,pitching_ratings_pitches_curveball,pitching_ratings_pitches_screwball,pitching_ratings_pitches_forkball,pitching_ratings_pitches_changeup,pitching_ratings_pitches_sinker,pitching_ratings_pitches_splitter,pitching_ratings_pitches_knuckleball,pitching_ratings_pitches_cutter,pitching_ratings_pitches_circlechange,pitching_ratings_pitches_knucklecurve,pitching_ratings_pitches_talent_fastball,pitching_ratings_pitches_talent_slider,pitching_ratings_pitches_talent_curveball,pitching_ratings_pitches_talent_screwball,pitching_ratings_pitches_talent_forkball,pitching_ratings_pitches_talent_changeup,pitching_ratings_pitches_talent_sinker,pitching_ratings_pitches_talent_splitter,pitching_ratings_pitches_talent_knuckleball,pitching_ratings_pitches_talent_cutter,pitching_ratings_pitches_talent_circlechange,pitching_ratings_pitches_talent_knucklecurve,pitching_ratings_misc_velocity,pitching_ratings_misc_arm_slot,pitching_ratings_misc_stamina,pitching_ratings_misc_ground_fly,pitching_ratings_misc_hold
106,0,0,1,12,22,34,78,1,1,1,23,37,83,1,1,1,20,31,73,1,1,1,22,34,78,0,0,0,0,0,46,0,61,0,0,0,0,0,0,0,0,0,46,0,61,0,0,0,0,0,0,0,10,3,49,60,134
107,0,0,1,12,22,33,75,1,1,1,20,32,72,1,1,1,25,39,82,1,1,1,22,33,75,0,0,0,0,0,46,0,69,0,0,0,0,0,0,0,0,0,46,0,69,0,0,0,0,0,0,0,10,3,32,29,185
108,0,0,1,12,22,34,79,0,1,1,23,37,83,0,1,1,20,32,75,0,1,1,22,34,79,0,5,0,57,0,26,0,0,0,0,0,0,0,0,0,57,0,26,0,0,0,0,0,0,0,0,0,9,4,24,43,131
109,0,0,1,12,22,34,79,0,1,1,24,38,86,0,1,1,19,31,73,0,1,1,22,34,79,0,0,0,61,0,22,0,0,0,0,0,0,0,0,0,61,0,22,0,0,0,0,0,0,0,0,0,10,3,38,59,81
110,0,0,8,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,42
111,0,0,1,12,32,34,78,1,1,1,34,35,81,1,1,1,28,32,75,1,1,1,32,34,78,0,0,0,54,0,19,0,0,0,0,0,0,49,0,0,54,0,19,0,0,0,0,0,0,49,0,0,9,4,47,55,45
112,0,0,6,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,24
113,0,0,1,12,26,34,78,1,1,1,31,38,86,1,1,1,22,30,69,1,1,1,26,34,78,0,0,0,48,0,17,0,0,1,54,0,0,0,0,0,48,0,17,0,0,1,54,0,0,0,0,0,8,3,28,47,126
114,0,0,1,12,32,34,79,0,1,1,36,37,86,0,1,1,26,31,73,0,1,1,32,34,79,0,0,0,54,0,19,0,0,1,54,0,0,0,0,0,54,0,19,0,0,1,54,0,0,0,0,0,9,3,40,52,3
115,0,0,8,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,13
116,0,0,1,12,26,33,75,1,1,1,24,31,71,1,1,1,35,38,86,1,1,1,26,33,75,0,0,0,48,0,17,0,0,1,59,0,0,0,0,0,48,0,17,0,0,1,59,0,0,0,0,0,8,3,46,35,115
117,0,0,1,12,37,34,79,0,1,1,40,37,84,0,1,1,33,31,72,0,1,1,37,34,79,0,0,0,60,0,21,0,0,1,62,0,0,0,0,0,60,0,21,0,0,1,62,0,0,0,0,0,10,3,49,43,97
118,0,0,5,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,6
119,0,0,4,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,17
120,0,0,4,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,52
121,0,0,1,12,22,34,78,0,1,1,24,38,86,0,1,1,19,31,71,0,1,1,22,34,78,0,0,0,61,0,22,0,0,0,0,0,0,0,0,0,61,0,22,0,0,0,0,0,0,0,0,0,10,2,38,60,25
122,0,0,2,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,119
123,0,0,1,12,22,34,79,0,1,1,24,37,84,0,1,1,19,32,75,0,1,1,22,34,79,0,0,0,54,28,19,0,0,1,0,0,0,0,0,0,54,28,19,0,0,1,0,0,0,0,0,0,9,3,42,46,18
124,0,0,1,12,31,32,75,1,1,1,32,33,77,1,1,1,28,30,71,1,1,1,31,32,75,0,0,0,68,0,33,0,0,13,0,0,0,0,0,0,68,0,33,0,0,13,0,0,0,0,0,0,10,4,199,48,127
125,0,0,2,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,194
126,0,0,1,12,22,34,79,0,1,1,23,37,84,0,1,1,20,31,75,0,1,1,22,34,79,0,5,0,0,0,46,0,65,0,0,0,0,0,0,0,0,0,46,0,65,0,0,0,0,0,0,0,10,3,45,50,107
127,0,0,1,12,22,34,79,0,1,1,24,37,86,0,1,1,19,31,72,0,1,1,22,34,79,0,0,0,0,0,30,0,0,0,60,0,0,0,0,0,0,0,30,0,0,0,60,0,0,0,0,0,10,3,42,52,108
128,0,0,2,0,3,1,58,10,15,30,3,1,60,10,15,30,3,1,54,10,15,30,3,1,58,0,15,0,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,3,1,35,67
129,0,0,5,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,45
130,0,0,8,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,123
131,0,0,3,0,2,1,55,10,15,30,2,1,54,10,15,30,2,1,60,10,15,30,2,1,55,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,146
132,0,0,2,0,3,1,58,10,15,30,3,1,60,10,15,30,3,1,55,10,15,30,3,1,58,0,15,0,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,3,1,35,90
133,0,0,3,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,119
134,0,0,7,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,91
135,0,0,8,0,2,1,55,10,15,30,2,1,54,10,15,30,2,1,60,10,15,30,2,1,55,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,159
136,0,0,8,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,13
137,0,0,1,12,22,33,77,0,1,1,21,31,75,0,1,1,26,39,87,0,1,1,22,33,77,0,5,0,57,0,24,0,49,0,0,0,0,0,0,0,57,0,24,0,49,0,0,0,0,0,0,0,9,3,45,58,134
138,0,0,1,12,22,34,79,0,1,1,24,35,82,0,1,1,20,32,76,0,1,1,22,34,79,0,0,0,60,0,21,0,55,0,0,0,0,0,0,0,60,0,21,0,55,0,0,0,0,0,0,0,10,4,49,48,85
139,0,0,1,12,37,32,75,1,1,1,40,34,78,1,1,1,33,30,70,1,1,1,37,32,75,0,0,0,60,0,21,0,0,0,58,0,0,0,0,0,60,0,21,0,0,0,58,0,0,0,0,0,10,2,144,48,36
140,0,0,1,12,28,31,75,1,1,1,27,30,72,1,1,1,33,34,79,1,1,1,28,31,75,0,0,0,62,34,21,0,0,4,0,0,0,0,0,0,62,34,21,0,0,4,0,0,0,0,0,0,10,3,117,53,171
141,0,0,1,12,37,34,79,1,1,1,40,37,87,1,1,1,33,31,72,1,1,1,37,34,79,0,0,0,60,0,21,0,0,1,56,0,0,0,0,0,60,0,21,0,0,1,56,0,0,0,0,0,10,3,18,53,17
142,0,0,3,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,99
143,0,0,8,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,153
144,0,0,3,0,2,1,55,10,15,30,2,1,54,10,15,30,2,1,60,10,15,30,2,1,55,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,188
145,0,0,9,0,2,1,57,10,15,30,2,1,55,10,15,30,2,1,60,10,15,30,2,1,57,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,115
146,0,0,7,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,145
147,0,0,1,12,22,34,79,1,1,1,25,37,86,1,1,1,19,31,73,1,1,1,22,34,79,0,0,0,61,0,22,0,0,0,0,0,0,0,0,0,61,0,22,0,0,0,0,0,0,0,0,0,10,2,45,50,83
148,0,0,9,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,80
149,0,0,1,12,26,34,78,0,1,1,29,38,86,0,1,1,23,30,70,0,1,1,26,34,78,0,0,0,48,0,17,0,0,1,48,0,0,0,0,0,48,0,17,0,0,1,48,0,0,0,0,0,8,3,45,56,47
150,0,0,1,12,22,34,79,0,1,1,24,38,84,0,1,1,19,31,72,0,1,1,22,34,79,0,0,0,61,0,22,0,0,2,0,0,0,0,0,0,61,0,22,0,0,2,0,0,0,0,0,0,10,3,47,46,120
151,0,0,1,12,26,31,71,0,1,1,24,30,69,0,1,1,31,35,78,0,1,1,26,31,71,0,0,0,58,0,32,0,56,11,0,0,0,0,0,0,58,0,32,0,56,11,0,0,0,0,0,0,9,4,130,44,151
152,0,0,3,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,112
153,0,0,2,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,59
154,0,0,2,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,104
155,0,0,7,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,177
156,0,0,8,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,137
157,0,0,3,0,2,1,55,10,15,30,2,1,54,10,15,30,2,1,60,10,15,30,2,1,55,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,168
158,0,0,3,0,2,1,57,10,15,30,2,1,55,10,15,30,2,1,60,10,15,30,2,1,57,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,104
159,0,0,2,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,77
160,0,0,1,12,22,33,78,0,1,1,21,31,76,0,1,1,24,39,87,0,1,1,22,33,78,0,0,0,0,0,33,28,0,0,43,0,0,0,0,0,0,0,33,28,0,0,43,0,0,0,0,0,7,3,29,65,152
161,0,0,6,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,144
162,0,0,1,12,32,34,79,1,1,1,34,37,84,1,1,1,28,31,73,1,1,1,32,34,79,0,0,0,66,34,23,0,0,0,0,0,0,0,0,0,66,34,23,0,0,0,0,0,0,0,0,0,11,3,35,48,16
163,0,0,1,12,27,31,71,0,1,1,25,28,69,0,1,1,33,37,79,0,1,1,27,31,71,0,0,0,64,0,26,29,0,4,0,0,0,0,0,0,64,0,26,29,0,4,0,0,0,0,0,0,10,4,87,45,168
164,0,0,3,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,119
165,0,0,9,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,32
166,0,0,3,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,134
167,0,0,1,12,27,34,78,0,1,1,29,35,81,0,1,1,26,32,75,0,1,1,27,34,78,0,0,0,60,31,21,0,0,0,0,0,0,0,0,0,60,31,21,0,0,0,0,0,0,0,0,0,10,3,42,44,75
168,0,0,3,0,8,1,55,10,15,30,7,1,55,10,15,30,8,1,59,10,15,30,8,1,55,0,0,0,30,16,0,0,0,0,0,0,0,0,0,0,30,16,0,0,0,0,0,0,0,0,0,0,5,3,1,35,109
169,0,0,3,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,48
170,0,0,4,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,151
171,0,0,1,12,32,32,75,0,1,1,34,35,78,0,1,1,29,30,70,0,1,1,32,32,75,0,0,0,66,38,0,0,0,9,0,0,0,0,0,0,66,38,0,0,0,9,0,0,0,0,0,0,10,3,216,52,174
172,0,0,8,0,4,1,57,10,15,30,4,1,55,10,15,30,4,1,63,10,15,30,4,1,57,0,13,0,18,0,0,0,0,0,0,23,0,0,0,0,18,0,0,0,0,0,0,23,0,0,0,0,3,3,1,50,140
173,0,0,1,12,22,34,79,1,1,1,23,37,83,1,1,1,20,32,75,1,1,1,22,34,79,0,0,0,60,0,21,0,53,0,0,0,0,0,0,0,60,0,21,0,53,0,0,0,0,0,0,0,10,3,45,53,103
174,0,0,2,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,154
175,0,0,1,12,31,32,75,1,1,1,33,35,79,1,1,1,28,28,69,1,1,1,31,32,75,0,0,0,0,45,0,0,0,17,60,0,0,0,0,0,0,45,0,0,0,17,60,0,0,0,0,0,9,4,152,51,98
176,0,0,8,0,2,1,57,10,15,30,2,1,55,10,15,30,2,1,60,10,15,30,2,1,57,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,168
177,0,0,1,12,26,31,73,0,1,1,25,30,72,0,1,1,31,34,79,0,1,1,26,31,73,0,0,0,54,0,36,0,46,12,0,0,0,0,0,0,54,0,36,0,46,12,0,0,0,0,0,0,7,3,174,59,138
178,0,0,1,12,37,34,78,0,1,1,40,37,83,0,1,1,34,31,71,0,1,1,37,34,78,0,0,0,60,0,21,0,0,1,55,0,0,0,0,0,60,0,21,0,0,1,55,0,0,0,0,0,10,2,48,55,20
179,0,0,7,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,64
180,0,0,1,12,22,34,78,0,1,1,23,37,82,0,1,1,20,31,73,0,1,1,22,34,78,0,0,0,0,0,46,0,72,0,0,0,0,0,0,0,0,0,46,0,72,0,0,0,0,0,0,0,11,3,36,36,47
181,0,0,1,12,37,33,77,0,1,1,36,32,75,0,1,1,41,39,84,0,1,1,37,33,77,0,0,0,60,0,21,0,0,0,0,0,0,52,0,0,60,0,21,0,0,0,0,0,0,52,0,0,10,3,47,56,133
182,0,0,6,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,115
183,0,0,4,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,175
184,0,0,4,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,2,1,35,191
185,0,0,1,12,32,34,79,0,1,1,34,37,84,0,1,1,28,31,73,0,1,1,32,34,79,0,0,0,66,34,23,0,0,0,0,0,0,0,0,0,66,34,23,0,0,0,0,0,0,0,0,0,11,4,31,67,43
186,0,0,1,12,25,34,79,0,1,1,25,37,82,0,1,1,24,32,76,0,1,1,25,34,79,0,0,0,60,31,0,0,0,0,0,0,0,0,0,0,60,31,0,0,0,0,0,0,0,0,0,0,10,3,31,48,36
187,0,0,5,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,58
188,0,0,6,0,3,1,58,10,15,30,3,1,60,10,15,30,3,1,54,10,15,30,3,1,58,0,15,0,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,3,1,35,27
189,37,101,3,0,4,1,58,10,15,30,4,1,58,10,15,30,3,1,57,10,15,30,4,1,58,0,14,0,18,10,0,0,0,0,0,0,0,0,0,0,18,10,0,0,0,0,0,0,0,0,0,0,3,2,1,35,23
190,0,0,1,12,22,34,79,1,1,1,25,38,87,1,1,1,19,30,71,1,1,1,22,34,79,0,0,0,0,0,27,0,0,0,63,0,0,0,0,0,0,0,27,0,0,0,63,0,0,0,0,0,11,3,28,49,142
191,0,0,1,12,22,34,79,0,1,1,23,38,82,0,1,1,21,32,76,0,1,1,22,34,79,0,0,0,49,34,0,0,0,0,0,0,0,0,0,0,49,34,0,0,0,0,0,0,0,0,0,0,7,3,47,43,40
192,0,0,4,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,121
193,0,0,2,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,119
194,0,0,4,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,114
195,0,0,9,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,113
196,0,0,9,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,164
197,0,0,8,0,8,1,58,10,15,30,7,1,58,10,15,30,8,1,60,10,15,30,8,1,58,0,13,0,30,16,0,0,0,0,0,0,0,0,0,0,30,16,0,0,0,0,0,0,0,0,0,0,5,3,1,33,143
198,0,0,7,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,106
199,0,0,4,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,149
200,0,0,7,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,120
201,0,0,5,0,15,34,79,0,1,1,16,37,83,0,1,1,15,31,73,0,1,1,15,34,79,0,0,0,0,0,46,0,72,0,0,0,0,0,0,0,0,0,46,0,72,0,0,0,0,0,0,0,11,3,34,33,59
202,0,0,3,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,112
203,0,0,8,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,60
204,0,0,1,12,22,34,79,0,1,1,24,37,84,0,1,1,19,32,73,0,1,1,22,34,79,0,0,0,0,0,35,0,0,0,59,0,0,0,0,0,0,0,35,0,0,0,59,0,0,0,0,0,8,3,34,49,180
205,0,0,1,12,22,33,76,0,1,1,20,31,72,0,1,1,27,40,89,0,1,1,22,33,76,0,0,0,0,0,32,0,0,0,61,0,0,0,0,0,0,0,32,0,0,0,61,0,0,0,0,0,9,3,33,46,191
206,0,0,7,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,70
207,0,0,6,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,32
208,0,0,9,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,32
209,0,0,3,0,2,1,55,10,15,30,2,1,54,10,15,30,2,1,61,10,15,30,2,1,55,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,188
210,0,0,1,12,29,31,73,0,1,1,28,30,71,0,1,1,35,37,82,0,1,1,29,31,73,0,0,0,60,0,38,0,0,22,0,0,0,0,0,0,60,0,38,0,0,22,0,0,0,0,0,0,9,3,220,60,136
211,0,0,7,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,40
212,0,0,6,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,2,1,35,112
213,0,0,2,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,61
214,0,0,5,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,28
215,0,0,1,12,79,34,78,1,1,1,83,37,82,1,1,1,74,32,73,1,1,1,79,34,78,0,0,0,96,0,33,0,0,0,76,0,0,0,0,0,96,0,33,0,0,0,76,0,0,0,0,0,16,4,40,51,89
216,0,0,1,12,22,33,76,0,1,1,21,31,75,0,1,1,24,39,82,0,1,1,22,33,76,0,0,0,48,35,0,0,0,0,0,0,0,0,0,0,48,35,0,0,0,0,0,0,0,0,0,0,7,3,27,44,147
217,0,0,7,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,123
218,0,0,4,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,42
